API_WELL_NUMBER,LEASE_NUMBER,LEASE_NAME,DEV_NAME,DEV_SYSTEM,COMPLETION_NAME,PRODUCTION_DATE,DAYS_ON_PROD,MON_O_PROD_VOL,MON_G_PROD_VOL,MON_WTR_PROD_VOL,OIL_RATE_BOPD,GAS_RATE_MCFD,GOR_MCF_BBL,WATER_CUT_PCT,CUMULATIVE_OIL_MMBBL,CUMULATIVE_GAS_BCF,BOEM_FIELD,OPERATOR_NUM,SORT_NAME
608124002302,G16942,Big Foot,Big Foot,dry,  003,201802,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201808,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201809,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201810,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201901,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201905,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201907,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201909,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201911,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,201912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202001,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002302,G16942,Big Foot,Big Foot,dry,  003,202103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR029,00078,CHEVRON USA INC
608124002700,G17015,St Malo,Jack St Malo,subsea15,  002,200804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002701,G17015,St Malo,Jack St Malo,subsea15,  002,200806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002702,G17015,St Malo,Jack St Malo,subsea15,  002,200806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200901,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200903,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200905,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200907,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200908,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200909,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200910,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200911,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,200912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201001,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201003,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201005,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201006,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,02421,DEVON ENERGY PRODUCTION COMPANY LP
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201007,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201111,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201112,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201201,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201205,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201207,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201208,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201209,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201210,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201211,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201212,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201301,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201302,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201303,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201305,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201306,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201307,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201308,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201309,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201401,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201402,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201403,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201404,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201405,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201406,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201407,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201408,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201409,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201410,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201411,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201501,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201502,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201503,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201504,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201505,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201506,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201507,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201509,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201510,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201511,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201601,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201602,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201603,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201605,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201606,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201607,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201608,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201609,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201610,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201611,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201612,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201701,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201704,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201705,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201706,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201707,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201708,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201709,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201710,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201711,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201712,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201801,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201802,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201803,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201808,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201809,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201810,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
608124002703,G17015,St Malo,Jack St Malo,subsea15,  002,201812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,WR759,00078,CHEVRON USA INC
