Lease Number,Production Month,Production Year,Lease Oil Production (BBL),Lease Condensate Production (BBL),Lease Gas-Well-Gas Production (MCF),Lease Oil-Well-Gas Production (MCF),Lease Water Production (BBL),Producing Completions,Lease Max Water Depth (meters)
G02750,4,2006,12647,13,109970,27470,27239,9,103
G02750,5,2006,15391,105,139289,33799,29121,9,103
G02750,6,2006,12928,3,143626,27461,28910,9,103
G02750,7,2006,13130,0,135131,25938,28741,9,103
G02750,8,2006,12475,0,147507,25975,20299,8,103
G02750,9,2006,12815,0,134828,24229,25602,9,103
G02750,10,2006,12833,0,128847,21963,25083,8,103
G02750,11,2006,13879,0,121813,22362,24530,9,103
G02750,12,2006,9199,0,104943,21997,25344,9,103
G02750,1,2007,1732,0,99471,2256,7700,8,103
G02750,2,2007,11971,0,87434,29956,33881,8,103
G02750,3,2007,10293,0,69026,13062,26718,8,103
G02750,4,2007,12535,47,74950,20446,29777,8,103
G02750,5,2007,12725,63,74137,21702,32368,8,103
G02750,6,2007,12825,66,70099,18545,34323,8,103
G02750,7,2007,11607,86,66297,23322,36276,8,103
G02750,8,2007,10772,88,74168,15952,36256,8,103
G02750,9,2007,11292,30,55563,15253,34389,8,103
G02750,10,2007,7837,3626,57565,13561,37917,8,103
G02750,11,2007,7226,3609,59079,10091,35933,8,103
G02750,12,2007,7017,3814,63521,7612,36708,8,103
G02750,1,2008,7360,3337,63142,4416,37178,8,103
G02750,2,2008,6850,3128,57078,5705,33196,8,103
G02750,3,2008,7102,3357,65504,7453,36399,9,103
G02750,4,2008,7310,3429,117222,9573,34245,8,103
G02750,5,2008,7633,3618,149043,11562,39138,8,103
G02750,6,2008,6855,4013,141348,10611,40964,8,103
G02750,7,2008,7494,3818,135180,15162,44873,8,103
G02750,8,2008,6460,3297,138834,9079,37045,8,103
G02750,9,2008,1051,549,27809,1870,5130,8,103
G02750,10,2008,18,0,0,0,0,1,103
G02750,11,2008,1917,1049,44596,1862,6991,8,103
G02750,12,2008,676,651,60161,1382,1815,8,103
G02750,1,2009,8916,4240,152410,13713,39284,7,103
G02750,2,2009,7509,3957,130950,10799,38197,8,103
G02750,3,2009,7557,3845,141695,6809,35506,8,103
G02750,4,2009,7890,3861,122865,7200,33405,8,103
G02750,5,2009,7605,3608,137730,9735,37323,8,103
G02750,6,2009,7113,3333,143113,9774,35775,7,103
G02750,7,2009,6958,3339,141876,10470,33099,7,103
G02750,8,2009,5394,438,109770,10210,28370,7,103
G02750,9,2009,6575,18,139972,16417,39107,6,103
G02750,10,2009,6583,0,142807,16175,36461,6,103
G02750,11,2009,6296,0,124796,12672,31386,6,103
G02750,12,2009,6611,417,133249,11104,34102,6,103
G02754,1,2006,9402,2855,16719,13019,13175,7,105
G02754,2,2006,9104,2466,21951,18529,11194,7,105
G02754,3,2006,8235,5272,24677,23594,10160,7,105
G02754,4,2006,6418,3431,18518,12771,10870,7,105
G02754,5,2006,5351,2503,20688,14806,8325,7,105
G02754,6,2006,6588,2331,21402,9631,10041,7,105
G02754,7,2006,7862,2615,19414,9825,10416,7,105
G02754,8,2006,7908,2461,20645,11082,13512,7,105
G02754,9,2006,6946,2238,16868,11185,14184,7,105
G02754,10,2006,6443,2087,16405,9614,13201,7,105
G02754,11,2006,4181,2927,17449,9341,8260,7,105
G02754,12,2006,8118,1931,18728,13611,12583,7,105
G02754,1,2007,1491,245,11244,1608,1962,7,105
G02754,2,2007,13145,1473,16981,16490,14535,7,105
G02754,3,2007,10239,2611,14358,16338,13132,5,105
G02754,4,2007,6900,2643,20411,13902,9569,5,105
G02754,5,2007,7147,1735,21502,14588,10401,5,105
G02754,6,2007,5376,2610,19825,17508,11755,5,105
G02754,7,2007,7626,2777,21537,20559,18919,5,105
G02754,8,2007,8304,2680,20957,21859,14791,5,105
G02754,9,2007,7594,2438,20065,22361,15975,5,105
G02754,10,2007,7791,2352,18121,26166,16116,5,105
G02754,11,2007,8444,1509,17278,24439,17582,5,105
G02754,12,2007,8457,2052,18357,25315,17153,5,105
G02754,1,2008,8673,1672,20353,17834,19850,5,105
G02754,2,2008,7572,2420,19467,16700,21192,5,105
G02754,3,2008,8728,2398,21075,16778,23638,5,105
G02754,4,2008,6593,1499,18697,14615,15964,5,105
G02754,5,2008,6858,1938,25520,19216,13735,5,105
G02754,6,2008,6836,2305,24749,20647,15228,5,105
G02754,7,2008,7545,2228,22239,19807,15986,5,105
G02754,8,2008,6715,1897,20263,16750,12215,5,105
G02754,9,2008,1505,384,3395,3741,1892,5,105
G02754,10,2008,0,0,0,0,0,0,105
G02754,11,2008,7172,132,2422,9417,4365,5,105
G02754,12,2008,10800,778,4030,13229,8764,5,105
G02754,1,2009,9881,6203,45201,16112,15516,5,105
G02754,2,2009,8088,2192,31187,14884,17326,5,105
G02754,3,2009,8173,2455,22771,12783,17203,5,105
G02754,4,2009,6376,2328,24229,9890,14786,5,105
G02754,5,2009,7921,2410,24745,10142,19055,5,105
G02754,6,2009,7757,2575,20871,8683,21743,4,105
G02754,7,2009,8389,2478,23140,9600,23030,3,105
G02754,8,2009,5586,14540,23472,5794,14039,4,105
G02754,9,2009,7608,30993,37216,7957,19953,4,105
G02754,10,2009,8353,33598,39380,8154,22680,4,105
G02754,11,2009,7454,28135,36161,7447,22340,4,105
G02754,12,2009,7887,29427,38807,8186,23005,4,105
G02757,1,2006,6035,4452,15340,7289,67352,6,123
G02757,2,2006,4634,3937,12513,5485,62336,5,123
G02757,3,2006,4850,3896,10095,3502,67368,6,123
G02757,4,2006,4540,2357,3879,2284,48840,8,123
G02757,5,2006,12455,4476,7363,7804,87345,8,123
G02757,6,2006,18548,5157,5473,10475,92035,8,123
G02757,7,2006,13075,4678,5184,5368,88124,8,123
G02757,8,2006,13956,5202,8201,6038,79726,8,123
G02757,9,2006,15875,4099,7872,9104,87432,8,123
G02757,10,2006,13216,3366,9322,14787,79600,8,123
G02757,11,2006,13603,3740,8626,15440,74573,8,123
G02757,12,2006,10747,2379,8550,17726,66210,8,123
G02757,1,2007,963,272,1385,1779,4403,7,123
G02757,2,2007,13530,3657,7604,13012,81936,8,123
G02757,3,2007,14522,3960,9589,12096,87161,8,123
G02757,4,2007,12517,2888,7876,11675,87419,8,123
G02757,5,2007,13314,5403,24881,14771,91417,8,123
G02757,6,2007,12512,3204,10735,14684,82075,8,123
G02757,7,2007,11528,2734,8163,17063,83722,8,123
G02757,8,2007,12658,3078,8182,15321,83656,8,123
G02757,9,2007,11459,2454,8679,16216,88949,8,123
G02757,10,2007,10978,2431,10068,12373,89346,8,123
G02757,11,2007,9967,2504,8614,11151,85497,8,123
G02757,12,2007,11285,2970,19306,12473,89249,8,123
G02757,1,2008,10640,2738,12402,12935,92985,8,123
G02757,2,2008,9660,2235,9702,11864,84476,7,123
G02757,3,2008,10682,2188,7479,10874,87920,7,123
G02757,4,2008,9358,2021,6793,9439,81430,7,123
G02757,5,2008,10267,9419,49976,10925,86083,8,123
G02757,6,2008,15748,2428,7039,39593,81229,8,123
G02757,7,2008,12763,2490,8023,37840,75001,8,123
G02757,8,2008,13937,2090,7282,40262,67953,8,123
G02757,9,2008,2387,316,1409,8009,11302,8,123
G02757,10,2008,3452,470,4777,7103,56785,3,123
G02757,11,2008,10091,1761,2914,6841,67960,8,123
G02757,12,2008,3754,2292,1533,1781,32718,8,123
G02757,1,2009,11477,3866,3149,6319,71122,8,123
G02757,2,2009,12278,3788,4325,13461,79920,8,123
G02757,3,2009,10737,5129,9897,9649,73183,8,123
G02757,4,2009,7619,3457,5496,6485,82689,8,123
G02757,5,2009,6246,3457,8203,5695,80561,7,123
G02757,6,2009,6885,5111,15593,16866,78062,7,123
G02757,7,2009,7360,2803,15364,10110,66585,7,123
G02757,8,2009,5731,2347,12044,13056,57859,7,123
G02757,9,2009,5652,1980,8261,13320,69120,7,123
G02757,10,2009,5386,1708,6546,8969,70004,7,123
G02757,11,2009,2715,2450,7475,3362,66695,6,123
G02757,12,2009,3357,1969,10036,4591,70377,6,123
G02759,1,2006,0,388,75921,0,3910,2,134
G02759,2,2006,0,259,50434,0,2731,2,134
G02759,3,2006,0,7,4198,0,0,1,134
G02759,4,2006,0,69,5290,0,0,1,134
G02759,5,2006,0,610,115783,0,5771,2,134
G02759,6,2006,0,276,73321,0,5141,2,134
G02759,7,2006,0,202,58553,0,4372,2,134
G02759,8,2006,0,320,69522,0,15181,2,134
G02759,9,2006,0,435,60507,0,15552,2,134
G02759,10,2006,0,416,57591,0,16561,2,134
G02759,11,2006,0,271,46545,0,14689,2,134
G02759,12,2006,0,254,41763,0,9608,2,134
G02759,1,2007,0,252,43603,0,8701,2,134
G02759,2,2007,0,302,38722,0,7701,2,134
G02759,3,2007,0,244,43096,0,6683,2,134
G02759,4,2007,0,172,44215,0,6592,2,134
G02759,5,2007,0,174,43842,0,6869,2,134
G02759,6,2007,0,140,42811,0,6558,2,134
G02759,7,2007,0,98,33594,0,5613,2,134
G02759,8,2007,0,144,41528,0,7253,2,134
G02759,9,2007,0,197,40144,0,7624,2,134
G02759,10,2007,0,155,39872,0,7637,2,134
G02759,11,2007,0,136,38418,0,7032,2,134
G02759,12,2007,0,162,40177,0,6791,2,134
G02759,1,2008,0,210,37515,0,5373,2,134
G02759,2,2008,0,142,34113,0,4927,2,134
G02759,3,2008,0,175,35704,0,6450,2,134
G02759,4,2008,0,176,35421,0,6960,2,134
G02759,5,2008,0,137,34822,0,7595,2,134
G02759,6,2008,0,111,36254,0,7500,3,134
G02759,7,2008,0,99,42237,0,8570,3,134
G02759,8,2008,0,123,38242,0,7250,3,134
G02759,9,2008,0,13,6146,0,1500,2,134
G02759,10,2008,0,0,0,0,0,0,134
G02759,11,2008,0,0,0,0,0,0,134
G02759,12,2008,0,0,0,0,0,0,134
G02759,1,2009,0,0,0,0,0,0,134
G02759,2,2009,0,0,0,0,0,0,134
G02759,3,2009,0,0,0,0,0,0,134
G02759,4,2009,0,0,0,0,0,0,134
G02759,5,2009,0,0,0,0,0,0,134
G02759,6,2009,0,0,0,0,0,0,134
G02759,7,2009,0,0,0,0,0,0,134
G02759,8,2009,0,0,0,0,0,0,134
G02759,9,2009,0,0,0,0,0,0,134
G02759,10,2009,0,0,0,0,0,0,134
G02759,11,2009,0,0,0,0,0,0,134
G02759,12,2009,0,0,0,0,0,0,134
G02819,1,2006,498,4,20858,156173,8085,3,10
G02819,2,2006,851,48,13161,200216,14090,3,10
G02819,3,2006,1662,77,26746,195217,12026,3,10
G02819,4,2006,1296,133,46717,247564,11991,3,10
G02819,5,2006,1160,123,54495,240081,14901,3,10
G02819,6,2006,1635,78,40130,222952,24023,3,10
G02819,7,2006,1626,58,56216,226928,18425,3,10
G02819,8,2006,644,32,55656,121469,295,3,10
G02819,9,2006,349,17,44091,10234,13780,4,10
G02819,10,2006,0,0,38680,0,194,1,10
G02819,11,2006,0,0,44013,0,143,1,10
G02819,12,2006,0,0,51510,0,0,1,10
G02819,1,2007,13,0,50647,7101,3059,2,10
G02819,2,2007,0,0,46333,12064,2848,2,10
G02819,3,2007,24,0,51791,14363,3002,2,10
G02819,4,2007,7,0,50256,18322,4308,2,10
G02819,5,2007,0,0,43438,19104,4284,2,10
G02819,6,2007,0,0,48667,15238,7300,2,10
G02819,7,2007,0,0,49387,12133,7279,2,10
G02819,8,2007,0,0,53928,7370,4443,2,10
G02819,9,2007,0,0,50703,0,0,1,10
G02819,10,2007,0,0,48097,0,0,1,10
G02819,11,2007,0,0,47083,0,0,1,10
G02819,12,2007,0,0,46992,0,0,1,10
G02819,1,2008,0,22,48828,0,0,1,10
G02819,2,2008,0,0,43003,0,0,1,10
G02819,3,2008,0,123,21875,0,313,1,10
G02819,4,2008,0,89,34901,0,106,1,10
G02819,5,2008,0,2,37558,0,4,1,10
G02819,6,2008,0,0,36871,0,0,1,10
G02819,7,2008,0,0,38010,0,0,1,10
G02819,8,2008,0,0,35550,0,0,1,10
G02819,9,2008,0,0,15047,0,0,1,10
G02819,10,2008,0,92,45193,0,3667,1,10
G02819,11,2008,0,25,48396,0,945,1,10
G02819,12,2008,0,0,49803,0,0,1,10
G02819,1,2009,0,0,36459,0,0,1,10
G02819,2,2009,0,0,30824,0,0,1,10
G02819,3,2009,0,0,36855,0,0,1,10
G02819,4,2009,0,0,34182,0,0,1,10
G02819,5,2009,0,0,36368,0,0,1,10
G02819,6,2009,0,0,33243,0,0,1,10
G02819,7,2009,0,25,27114,0,0,1,10
G02819,8,2009,0,1,27552,0,0,1,10
G02819,9,2009,0,0,33253,0,0,1,10
G02819,10,2009,0,22,32826,0,0,1,10
G02819,11,2009,0,40,27784,0,0,1,10
G02819,12,2009,0,20,39938,0,0,1,10
G02825,1,2006,98,24,18689,11571,970,2,11
G02825,2,2006,296,0,13020,5636,1332,2,11
G02825,3,2006,132,47,23237,3507,1214,2,11
G02825,4,2006,48,41,34099,2508,1039,3,11
G02825,5,2006,3,0,8382,278,0,2,11
G02825,6,2006,238,0,0,922,1121,1,11
G02825,7,2006,146,0,0,762,794,1,11
G02825,8,2006,86,0,0,17652,37,1,11
G02825,9,2006,85,0,0,14553,0,1,11
G02825,10,2006,0,0,0,0,0,0,11
G02825,11,2006,0,0,0,0,0,0,11
G02825,12,2006,0,0,0,0,0,0,11
G02825,1,2007,0,0,0,0,0,0,11
G02825,2,2007,0,0,0,0,0,0,11
G02825,3,2007,0,104,7908,0,24,1,11
G02825,4,2007,0,708,49881,0,0,1,11
G02825,5,2007,0,358,80012,0,0,1,11
G02825,6,2007,0,600,55498,0,0,1,11
G02825,7,2007,0,543,68261,0,0,1,11
G02825,8,2007,0,455,60401,0,0,1,11
G02825,9,2007,0,289,48963,0,0,1,11
G02825,10,2007,0,555,64440,0,0,2,11
G02825,11,2007,0,404,60325,0,170,2,11
G02825,12,2007,0,448,84777,0,499,2,11
G02825,1,2008,0,391,69973,0,599,2,11
G02825,2,2008,0,323,58452,0,441,2,11
G02825,3,2008,0,279,53183,0,0,1,11
G02825,4,2008,0,261,45837,0,55,2,11
G02825,5,2008,0,162,38675,0,4,2,11
G02825,6,2008,0,185,26614,0,0,1,11
G02825,7,2008,0,108,27368,0,0,1,11
G02825,8,2008,0,62,22617,0,0,1,11
G02825,9,2008,0,30,8504,0,0,1,11
G02825,10,2008,0,85,25970,0,198,1,11
G02825,11,2008,0,18,22492,0,1072,1,11
G02825,12,2008,0,0,0,0,613,1,11
G02825,1,2009,0,0,0,0,0,0,11
G02825,2,2009,0,0,0,0,0,0,11
G02825,3,2009,0,0,0,0,0,0,11
G02825,4,2009,0,0,4232,0,0,1,11
G02825,5,2009,0,0,0,0,0,0,11
G02825,6,2009,0,0,0,0,0,0,11
G02825,7,2009,0,0,0,0,0,0,11
G02825,8,2009,0,0,19512,0,280,2,11
G02825,9,2009,0,334,128742,0,1894,2,11
G02825,10,2009,0,817,152346,0,2063,1,11
G02825,11,2009,0,789,133069,0,2167,2,11
G02825,12,2009,0,619,86595,0,5149,2,11
G02826,1,2006,218,1348,197493,134402,43659,7,11
G02826,2,2006,413,758,180413,135253,37059,6,11
G02826,3,2006,386,1412,207304,152232,66116,7,11
G02826,4,2006,214,1100,171152,158117,62357,7,11
G02826,5,2006,216,281,175956,143941,34662,7,11
G02826,6,2006,249,247,172724,141163,31945,5,11
G02826,7,2006,817,439,150953,157326,30569,5,11
G02826,8,2006,198,552,131487,157723,51562,5,11
G02826,9,2006,325,367,106037,139832,65030,4,11
G02826,10,2006,310,333,125731,133044,59413,5,11
G02826,11,2006,1183,493,122137,127585,63367,5,11
G02826,12,2006,334,214,113398,126193,48933,5,11
G02826,1,2007,297,1054,181836,135763,54442,6,11
G02826,2,2007,370,1064,200299,124975,53253,6,11
G02826,3,2007,452,559,181168,137703,59796,6,11
G02826,4,2007,368,521,174645,119991,58248,6,11
G02826,5,2007,161,357,208478,129847,65030,6,11
G02826,6,2007,612,666,171070,129239,67607,6,11
G02826,7,2007,372,415,155566,107456,56748,6,11
G02826,8,2007,251,431,152331,74724,57058,6,11
G02826,9,2007,0,520,206256,0,57349,5,11
G02826,10,2007,0,980,199042,0,51021,5,11
G02826,11,2007,0,969,177917,0,44736,5,11
G02826,12,2007,0,949,238680,0,47513,5,11
G02826,1,2008,0,703,275959,0,44955,5,11
G02826,2,2008,0,798,279593,0,39499,7,11
G02826,3,2008,0,743,293891,0,42407,5,11
G02826,4,2008,0,915,260148,0,42019,5,11
G02826,5,2008,0,911,265886,0,47452,5,11
G02826,6,2008,0,487,264894,0,66584,5,11
G02826,7,2008,0,435,266358,0,58839,5,11
G02826,8,2008,0,341,237102,0,41082,5,11
G02826,9,2008,0,236,100893,0,15875,5,11
G02826,10,2008,0,260,269988,0,36895,5,11
G02826,11,2008,0,468,248634,0,33947,5,11
G02826,12,2008,0,347,233243,0,33164,5,11
G02826,1,2009,0,355,227485,0,32977,5,11
G02826,2,2009,0,668,213227,0,33136,5,11
G02826,3,2009,0,915,224311,0,40996,5,11
G02826,4,2009,0,724,204283,0,36923,5,11
G02826,5,2009,0,1643,188781,0,39037,5,11
G02826,6,2009,0,1737,173364,0,38960,5,11
G02826,7,2009,0,1195,144454,0,40903,5,11
G02826,8,2009,0,956,143232,0,39528,5,11
G02826,9,2009,0,598,133396,0,37036,5,11
G02826,10,2009,0,664,145215,0,38827,5,11
G02826,11,2009,0,627,137341,0,40009,5,11
G02826,12,2009,0,971,140386,0,39583,5,11
G02833,1,2006,0,2,95406,0,1673,2,23
G02833,2,2006,0,8,68828,0,256,2,23
G02833,3,2006,0,0,52817,0,1322,2,23
G02833,4,2006,0,0,32145,0,1736,2,23
G02833,5,2006,0,0,36204,0,2060,2,23
G02833,6,2006,0,0,19767,0,785,2,23
G02833,7,2006,0,0,1854,0,54,2,23
G02833,8,2006,0,0,37340,0,3366,3,23
G02833,9,2006,0,0,54538,0,6457,2,23
G02833,10,2006,0,0,63350,0,5312,3,23
G02833,11,2006,0,0,74097,0,5030,3,23
G02833,12,2006,0,0,55540,0,1271,2,23
G02833,1,2007,0,0,86099,0,4197,2,23
G02833,2,2007,0,12,71394,0,3084,2,23
G02833,3,2007,0,48,93787,0,4116,2,23
G02833,4,2007,0,81,89755,0,5528,3,23
G02833,5,2007,0,71,91306,0,5701,3,23
G02833,6,2007,0,16,70255,0,4761,3,23
G02833,7,2007,0,14,72765,0,5386,3,23
G02833,8,2007,0,30,72915,0,3256,3,23
G02833,9,2007,0,33,75289,0,3916,3,23
G02833,10,2007,0,24,69673,0,3808,3,23
G02833,11,2007,0,16,61037,0,3856,3,23
G02833,12,2007,0,45,59450,0,4258,3,23
G02833,1,2008,0,22,48008,0,3028,3,23
G02833,2,2008,0,42,55226,0,3474,3,23
G02833,3,2008,0,37,54721,0,3498,3,23
G02833,4,2008,0,34,46386,0,2070,3,23
G02833,5,2008,0,21,40070,0,3469,3,23
G02833,6,2008,0,47,23752,0,3302,2,23
G02833,7,2008,0,11,24195,0,3243,2,23
G02833,8,2008,0,7,7510,0,1252,2,23
G02833,9,2008,0,0,1822,0,0,1,23
G02833,10,2008,0,0,0,0,0,0,23
G02833,11,2008,0,0,0,0,0,0,23
G02833,12,2008,0,0,244,0,0,1,23
G02833,1,2009,0,0,0,0,0,0,23
G02833,2,2009,0,0,4013,0,0,1,23
G02833,3,2009,0,0,10014,0,0,1,23
G02833,4,2009,0,0,361,0,130,1,23
G02833,5,2009,0,0,0,0,0,0,23
G02833,6,2009,0,0,0,0,0,0,23
G02833,7,2009,0,0,0,0,0,0,23
G02833,8,2009,0,0,0,0,0,0,23
G02833,9,2009,0,4,4555,0,0,2,23
G02833,10,2009,0,0,3566,0,0,1,23
G02833,11,2009,0,0,4403,0,0,1,23
G02833,12,2009,0,0,3667,0,0,1,23
G02834,1,2006,0,177,11919,0,1006,2,22
G02834,2,2006,0,153,8518,0,783,2,22
G02834,3,2006,0,210,15332,0,1173,2,22
G02834,4,2006,0,429,14522,0,934,2,22
G02834,5,2006,0,122,11397,0,834,2,22
G02834,6,2006,0,170,9218,0,879,2,22
G02834,7,2006,0,151,9301,0,913,2,22
G02834,8,2006,0,146,11402,0,949,2,22
G02834,9,2006,0,114,10137,0,969,2,22
G02834,10,2006,0,139,10520,0,1023,1,22
G02834,11,2006,0,123,9452,0,987,1,22
G02834,12,2006,0,95,9953,0,1012,1,22
G02834,1,2007,0,3,3144,0,1023,1,22
G02834,2,2007,0,55,1164,0,224,1,22
G02834,3,2007,0,40,595,0,125,1,22
G02834,4,2007,0,0,21151,0,365,2,22
G02834,5,2007,0,0,32749,0,385,2,22
G02834,6,2007,0,0,27003,0,0,1,22
G02834,7,2007,0,0,22155,0,0,1,22
G02834,8,2007,0,0,20694,0,0,1,22
G02834,9,2007,0,0,18932,0,0,1,22
G02834,10,2007,0,0,13277,0,0,1,22
G02834,11,2007,0,6,7541,0,15,2,22
G02834,12,2007,0,34,8679,0,26,1,22
G02834,1,2008,0,56,10989,0,31,1,22
G02834,2,2008,0,27,16323,0,27,1,22
G02834,3,2008,0,63,5892,0,10,1,22
G02834,4,2008,0,97,6012,0,47,1,22
G02834,5,2008,0,16,19518,0,62,1,22
G02834,6,2008,0,5,23331,0,60,2,22
G02834,7,2008,0,3,27787,0,62,2,22
G02834,8,2008,0,1,21453,0,62,2,22
G02834,9,2008,0,0,2130,0,60,2,22
G02834,10,2008,0,0,158,0,62,2,22
G02834,11,2008,0,0,0,0,60,1,22
G02834,12,2008,0,0,0,0,62,1,22
G02834,1,2009,0,0,0,0,0,0,22
G02834,2,2009,0,0,15235,0,0,1,22
G02834,3,2009,0,0,2264,0,22,1,22
G02834,4,2009,0,0,0,0,0,0,22
G02834,5,2009,0,0,0,0,0,0,22
G02834,6,2009,0,0,0,0,0,0,22
G02834,7,2009,0,10,10907,0,84,1,22
G02834,8,2009,0,0,3173,0,0,1,22
G02834,9,2009,0,0,0,0,0,0,22
G02834,10,2009,0,0,0,0,0,0,22
G02834,11,2009,0,0,0,0,0,0,22
G02834,12,2009,0,0,0,0,0,0,22
G02839,1,2006,0,89,29667,0,92,1,24
G02839,2,2006,0,91,38673,0,55,1,24
G02839,3,2006,0,70,30007,0,43,1,24
G02839,4,2006,0,114,26260,0,154,1,24
G02839,5,2006,0,157,24533,0,172,1,24
G02839,6,2006,0,36,8570,0,463,1,24
G02839,7,2006,0,92,20632,0,1353,1,24
G02839,8,2006,0,92,14757,0,1744,1,24
G02839,9,2006,0,0,13240,0,459,1,24
G02839,10,2006,0,0,35234,0,1989,1,24
G02839,11,2006,0,0,35858,0,2921,1,24
G02839,12,2006,0,0,28362,0,1549,1,24
G02839,1,2007,0,0,19170,0,641,1,24
G02839,2,2007,0,0,10913,0,436,1,24
G02839,3,2007,0,0,12144,0,995,1,24
G02839,4,2007,0,0,17839,0,1502,1,24
G02839,5,2007,0,0,17951,0,970,1,24
G02839,6,2007,0,0,13637,0,385,1,24
G02839,7,2007,0,0,0,0,0,0,24
G02839,8,2007,0,0,0,0,0,0,24
G02839,9,2007,0,0,0,0,0,0,24
G02839,10,2007,0,0,0,0,0,0,24
G02846,1,2006,0,0,73572,0,4874,3,32
G02846,2,2006,0,0,62505,0,5642,2,32
G02846,3,2006,0,0,79308,0,8437,2,32
G02846,4,2006,0,1,63335,0,9511,3,32
G02846,5,2006,0,0,66995,0,6315,3,32
G02846,6,2006,0,25,126533,0,19008,3,32
G02846,7,2006,0,15,88559,0,13501,4,32
G02846,8,2006,0,29,96697,0,6488,4,32
G02846,9,2006,0,19,115249,0,5006,4,32
G02846,10,2006,0,15,129086,0,10179,4,32
G02846,11,2006,0,3,125588,0,13996,4,32
G02846,12,2006,0,0,102556,0,13321,4,32
G02846,1,2007,0,10,103878,0,18514,4,32
G02846,2,2007,0,4,82628,0,16578,4,32
G02846,3,2007,0,1,95809,0,28116,4,32
G02846,4,2007,0,0,66412,0,33363,4,32
G02846,5,2007,0,0,33203,0,32487,4,32
G02846,6,2007,0,0,7441,0,7965,3,32
G02846,7,2007,0,0,0,0,0,0,32
G02846,8,2007,0,0,0,0,0,0,32
G02846,9,2007,0,0,0,0,0,0,32
G02846,10,2007,0,0,28237,0,23551,4,32
G02846,11,2007,0,0,26698,0,54604,4,32
G02846,12,2007,0,0,6813,0,22412,2,32
G02846,1,2008,0,0,0,0,0,0,32
G02846,2,2008,0,0,25589,0,22839,4,32
G02846,3,2008,0,0,51366,0,53783,4,32
G02846,4,2008,0,0,27114,0,28204,4,32
G02846,5,2008,0,0,29348,0,20302,2,32
G02846,6,2008,0,0,9674,0,5956,2,32
G02846,7,2008,0,0,25656,0,27835,2,32
G02846,8,2008,0,0,18133,0,23757,2,32
G02846,9,2008,0,0,0,0,0,0,32
G02846,10,2008,0,0,0,0,0,0,32
G02846,11,2008,0,0,0,0,0,0,32
G02846,12,2008,0,0,0,0,0,0,32
G02846,1,2009,0,0,0,0,0,0,32
G02846,2,2009,0,0,25288,0,10153,2,32
G02846,3,2009,0,0,3304,0,6210,2,32
G02846,4,2009,0,0,23531,0,38863,4,32
G02846,5,2009,0,0,24789,0,63207,4,32
G02846,6,2009,0,0,14691,0,56307,4,32
G02846,7,2009,0,0,10228,0,44806,4,32
G02846,8,2009,0,0,266,0,0,4,32
G02846,9,2009,0,0,0,0,0,0,32
G02846,10,2009,0,0,0,0,0,0,32
G02846,11,2009,0,0,0,0,0,0,32
G02846,12,2009,0,0,0,0,0,0,32
G02853,1,2006,0,0,0,0,0,0,11
G02853,2,2006,0,0,0,0,0,0,11
G02853,3,2006,0,0,0,0,0,0,11
G02853,4,2006,0,0,0,0,0,0,11
G02853,5,2006,0,263,7279,0,0,1,11
G02853,6,2006,0,4390,182993,0,176,1,11
G02853,7,2006,0,4870,344481,0,348,1,11
G02853,8,2006,0,6416,355397,0,335,1,11
G02853,9,2006,0,5855,351346,0,233,1,11
G02853,10,2006,0,6155,376398,0,426,1,11
G02853,11,2006,0,5995,368276,0,430,1,11
G02853,12,2006,0,5721,382820,0,417,1,11
G02853,1,2007,0,6290,383545,0,371,1,11
G02853,2,2007,0,4149,256802,0,7137,1,11
G02853,3,2007,0,2799,257638,0,22238,1,11
G02853,4,2007,0,2533,203114,0,27724,1,11
G02853,5,2007,0,334,44173,0,19735,1,11
G02853,6,2007,0,0,18857,0,0,1,11
G02853,7,2007,0,118,69418,0,0,1,11
G02853,8,2007,0,363,72223,0,21,1,11
G02853,9,2007,0,382,73352,0,1,1,11
G02853,10,2007,0,312,85800,0,0,1,11
G02853,11,2007,0,167,30521,0,21,1,11
G02853,12,2007,0,295,104895,0,2,1,11
G02853,1,2008,0,213,86816,0,15,1,11
G02853,2,2008,0,534,96752,0,11,1,11
G02853,3,2008,0,446,97379,0,0,1,11
G02853,4,2008,0,18,40628,0,0,1,11
G02853,5,2008,0,112,47365,0,1,1,11
G02853,6,2008,0,0,146963,0,0,1,11
G02853,7,2008,0,334,148041,0,14,1,11
G02853,8,2008,0,315,153433,0,43,1,11
G02853,9,2008,0,0,111209,0,16,1,11
G02853,10,2008,0,778,144138,0,2,1,11
G02853,11,2008,0,241,87877,0,26,1,11
G02853,12,2008,0,0,0,0,0,0,11
G02853,1,2009,0,0,0,0,0,0,11
G02853,2,2009,0,0,0,0,0,0,11
G02853,3,2009,0,0,0,0,0,0,11
G02853,4,2009,0,0,0,0,0,0,11
G02853,5,2009,0,0,0,0,0,0,11
G02853,6,2009,0,1510,125374,0,998,1,11
G02853,7,2009,0,0,141591,0,0,1,11
G02853,8,2009,0,370,135379,0,0,1,11
G02853,9,2009,0,0,130409,0,3,1,11
G02853,10,2009,0,0,131361,0,23,1,11
G02853,11,2009,0,464,114871,0,1,1,11
G02853,12,2009,0,478,114438,0,0,1,11
G02857,1,2006,0,0,1569,0,2553,1,15
G02857,2,2006,0,0,0,0,0,0,15
