Lease Number,Production Month,Production Year,Lease Oil Production (BBL),Lease Condensate Production (BBL),Lease Gas-Well-Gas Production (MCF),Lease Oil-Well-Gas Production (MCF),Lease Water Production (BBL),Producing Completions,Lease Max Water Depth (meters)
G02608,2,2016,0,0,0,0,0,0,70
G02608,3,2016,0,0,0,0,0,0,70
G02608,4,2016,0,0,0,0,0,0,70
G02608,5,2016,0,0,0,0,0,0,70
G02613,1,2015,0,0,312,0,0,1,73
G02613,2,2015,0,0,113,0,0,1,73
G02613,3,2015,0,0,575,0,0,1,73
G02613,4,2015,0,0,149,0,0,1,73
G02613,5,2015,0,0,0,0,0,0,73
G02613,6,2015,0,0,423,0,0,1,73
G02613,7,2015,0,0,28,0,0,1,73
G02613,8,2015,0,0,39,0,0,1,73
G02613,9,2015,0,0,51,0,0,1,73
G02613,10,2015,0,0,34,0,0,1,73
G02613,11,2015,0,0,39,0,0,1,73
G02613,12,2015,0,0,47,0,0,1,73
G02613,1,2016,0,0,43,0,0,1,73
G02613,2,2016,0,0,56,0,0,1,73
G02613,3,2016,0,0,0,0,0,0,73
G02613,4,2016,0,0,110,0,0,1,73
G02613,5,2016,0,0,68,0,0,1,73
G02613,6,2016,0,0,67,0,0,1,73
G02613,7,2016,0,0,921,0,0,1,73
G02613,8,2016,0,0,0,0,0,0,73
G02613,9,2016,0,0,0,0,0,0,73
G02613,10,2016,0,0,0,0,0,0,73
G02613,11,2016,0,0,0,0,0,0,73
G02613,12,2016,0,0,0,0,0,0,73
G02613,1,2017,0,0,0,0,0,0,73
G02613,2,2017,0,0,0,0,0,0,73
G02613,3,2017,0,0,2340,0,0,1,73
G02613,4,2017,0,0,1644,0,0,1,73
G02613,5,2017,0,0,1496,0,0,1,73
G02613,6,2017,0,3,1990,0,0,1,73
G02613,7,2017,0,28,3275,0,0,1,73
G02613,8,2017,0,54,3133,0,0,1,73
G02613,9,2017,0,38,2865,0,0,1,73
G02613,10,2017,0,0,2956,0,0,1,73
G02613,11,2017,0,0,2898,0,0,1,73
G02613,12,2017,0,0,2957,0,675,1,73
G02613,1,2018,0,0,3165,0,0,1,73
G02613,2,2018,0,0,3041,0,0,1,73
G02613,3,2018,0,0,3626,0,0,1,73
G02613,4,2018,0,0,3101,0,0,1,73
G02613,5,2018,0,0,2769,0,0,1,73
G02613,6,2018,0,0,2246,0,0,1,73
G02613,7,2018,0,0,1614,0,0,1,73
G02613,8,2018,0,0,1840,0,0,1,73
G02613,9,2018,0,0,2069,0,0,1,73
G02613,10,2018,0,0,1714,0,0,1,73
G02613,11,2018,0,0,1898,0,0,1,73
G02613,12,2018,0,0,1891,0,0,1,73
G02613,1,2019,0,0,1369,0,0,1,73
G02613,2,2019,0,0,1481,0,0,1,73
G02613,3,2019,0,0,1871,0,0,1,73
G02613,4,2019,0,0,1873,0,0,1,73
G02613,5,2019,0,0,1481,0,0,1,73
G02613,6,2019,0,0,2327,0,0,1,73
G02613,7,2019,0,0,816,0,0,1,73
G02613,8,2019,0,0,1467,0,0,1,73
G02613,9,2019,0,0,416,0,0,1,73
G02613,10,2019,0,0,2273,0,0,1,73
G02613,11,2019,0,0,2596,0,0,1,73
G02613,12,2019,0,0,1491,0,0,1,73
G02613,1,2020,0,0,1929,0,0,1,73
G02624,1,2015,3284,3506,91163,5536,20921,3,17
G02624,2,2015,2995,3400,75091,4888,16054,3,17
G02624,3,2015,1191,3245,74702,2345,9801,3,17
G02624,4,2015,2497,3140,68368,4590,18148,3,17
G02624,5,2015,3768,1560,58129,5163,20712,3,17
G02624,6,2015,1569,2321,43880,1636,8446,3,17
G02624,7,2015,3018,1520,37213,5431,21167,3,17
G02624,8,2015,2699,1210,25385,5995,21507,3,17
G02624,9,2015,2070,942,15978,5370,17753,3,17
G02624,10,2015,429,0,0,615,2054,2,17
G02624,11,2015,0,0,0,0,0,0,17
G02624,12,2015,0,0,0,0,0,0,17
G02624,1,2016,0,0,0,0,0,0,17
G02624,2,2016,4104,0,0,4316,11891,2,17
G02624,3,2016,5871,0,0,7762,19402,2,17
G02624,4,2016,3645,0,0,5801,20504,2,17
G02624,5,2016,2756,0,0,4669,15416,2,17
G02624,6,2016,2955,0,0,4948,20236,2,17
G02624,7,2016,3321,0,0,5112,21278,2,17
G02624,8,2016,1992,0,0,2652,13192,2,17
G02624,9,2016,3148,0,0,4259,21258,2,17
G02624,10,2016,2718,0,0,4814,20121,2,17
G02624,11,2016,3239,0,0,5931,19226,2,17
G02624,12,2016,2982,0,0,5787,18158,2,17
G02624,1,2017,3295,0,0,5770,19034,2,17
G02624,2,2017,3558,0,0,4555,12435,2,17
G02624,3,2017,4801,0,0,4630,17003,2,17
G02624,4,2017,2747,0,0,5293,15825,2,17
G02624,5,2017,3583,0,0,4755,17775,2,17
G02624,6,2017,4083,0,0,5694,20269,2,17
G02624,7,2017,2096,0,0,2756,10870,2,17
G02624,8,2017,6338,0,0,8681,27255,2,17
G02624,9,2017,8910,0,0,13832,38786,2,17
G02624,10,2017,7144,0,0,8268,36346,2,17
G02624,11,2017,5988,0,0,8751,36855,2,17
G02624,12,2017,4421,0,0,8322,35277,2,17
G02624,1,2018,3102,0,0,5702,25833,2,17
G02624,2,2018,2646,0,0,2966,8733,2,17
G02624,3,2018,2913,0,0,1883,4885,1,17
G02624,4,2018,2232,0,0,2149,7050,1,17
G02624,5,2018,7641,0,0,10103,32849,1,17
G02624,6,2018,4339,0,0,5969,21438,1,17
G02624,7,2018,4832,0,0,5562,24116,1,17
G02624,8,2018,3987,0,0,4661,23744,1,17
G02624,9,2018,4696,0,0,5534,25792,1,17
G02624,10,2018,3795,0,0,6372,26431,1,17
G02624,11,2018,3529,0,0,5424,25973,1,17
G02624,12,2018,4152,0,0,7881,46061,2,17
G02624,1,2019,3932,0,0,7887,46067,2,17
G02624,2,2019,2800,0,0,6191,38055,2,17
G02624,3,2019,5422,0,0,9512,50888,2,17
G02624,4,2019,4468,0,0,6590,42939,2,17
G02624,5,2019,6321,0,0,9750,60940,2,17
G02624,6,2019,4616,0,0,7290,46551,2,17
G02624,7,2019,3916,0,0,6247,42943,2,17
G02624,8,2019,3070,0,0,5695,42699,2,17
G02624,9,2019,3081,0,0,5395,43927,2,17
G02624,10,2019,2145,0,0,4120,35823,2,17
G02624,11,2019,10684,0,0,14060,19418,2,17
G02624,12,2019,31022,0,0,21076,18089,2,17
G02624,1,2020,34326,0,0,23442,38705,2,17
G02625,1,2015,86716,30267,108763,159568,890824,34,18
G02625,2,2015,72882,27915,88804,127737,774488,34,18
G02625,3,2015,37632,14661,53763,64756,408976,35,18
G02625,4,2015,61895,25332,77018,86761,531476,35,18
G02625,5,2015,74508,30295,98580,148457,751855,33,18
G02625,6,2015,70816,26305,83670,122602,765961,34,18
G02625,7,2015,77495,23507,95104,171975,758225,35,18
G02625,8,2015,68890,25422,107552,161274,768269,34,18
G02625,9,2015,70863,20750,89420,160871,763236,35,18
G02625,10,2015,71377,16133,64077,126841,793838,34,18
G02625,11,2015,66999,12889,50488,114696,768662,32,18
G02625,12,2015,65352,11959,45236,111273,755802,32,18
G02625,1,2016,66507,12668,56410,121326,715369,32,18
G02625,2,2016,62983,17785,76054,113189,688595,32,18
G02625,3,2016,63070,32133,77142,124527,717352,32,18
G02625,4,2016,60066,34335,60443,122398,709857,33,18
G02625,5,2016,47394,28283,67034,81554,519676,31,18
G02625,6,2016,58839,41195,90813,95361,719490,31,18
G02625,7,2016,62340,36523,78337,92228,707514,31,18
G02625,8,2016,60327,32314,56856,90382,622018,31,18
G02625,9,2016,61198,29439,78492,94257,731394,32,18
G02625,10,2016,61950,29941,81783,91692,766606,32,18
G02625,11,2016,56952,25154,64989,63244,673602,32,18
G02625,12,2016,56277,30199,56927,70135,662934,32,18
G02625,1,2017,59969,28888,62249,64208,740029,32,18
G02625,2,2017,47786,22402,25992,46397,573115,31,18
G02625,3,2017,59623,20703,23123,63948,692398,31,18
G02625,4,2017,63723,21689,29599,62022,739778,31,18
G02625,5,2017,63185,24867,37550,74826,883526,30,18
G02625,6,2017,69704,19706,33919,92245,807220,31,18
G02625,7,2017,38102,9152,14014,34398,399621,31,18
G02625,8,2017,79618,20424,28092,81859,860184,30,18
G02625,9,2017,78582,25579,27589,86863,842499,31,18
G02625,10,2017,55718,20144,29789,49233,633198,30,18
G02625,11,2017,84819,22822,37818,81436,790102,29,18
G02625,12,2017,92227,27638,27880,102421,828461,29,18
G02625,1,2018,86541,28618,29935,88733,655482,30,18
G02625,2,2018,61012,21629,36176,60836,515975,31,18
G02625,3,2018,85776,21346,32163,124914,761453,29,18
G02625,4,2018,84300,21762,27930,157949,735231,31,18
G02625,5,2018,84620,25335,25049,176727,729848,31,18
G02625,6,2018,86493,22134,25160,200998,786609,32,18
G02625,7,2018,89257,22846,26192,225006,808803,32,18
G02625,8,2018,81785,22325,28603,220535,917745,32,18
G02625,9,2018,77256,19511,19614,215566,855323,31,18
G02625,10,2018,63499,19024,19413,95637,732017,30,18
G02625,11,2018,64924,16939,18410,188153,660043,32,18
G02625,12,2018,87238,15987,20016,212293,888347,31,18
G02625,1,2019,82779,12903,13310,260655,898490,32,18
G02625,2,2019,69169,12327,11714,215543,798756,31,18
G02625,3,2019,75472,15594,11398,251986,926034,31,18
G02625,4,2019,70068,12067,8281,245823,874625,32,18
G02625,5,2019,76136,11836,15192,288813,998587,31,18
G02625,6,2019,63869,9434,6966,144733,813944,29,18
G02625,7,2019,50979,6498,4189,114780,638324,29,18
G02625,8,2019,69888,9489,5724,192115,893598,28,18
G02625,9,2019,66788,9463,4784,210731,852274,30,18
G02625,10,2019,64818,6632,2758,225200,784337,28,18
G02625,11,2019,51249,3561,1214,76586,573389,28,18
G02625,12,2019,53159,2473,1472,60257,527949,27,18
G02625,1,2020,117308,2721,1617,111169,718872,28,18
G02638,1,2015,3521,0,0,7954,10545,1,410
G02638,2,2015,2568,0,0,7491,7049,1,410
G02638,3,2015,2273,0,0,7191,7529,1,410
G02638,4,2015,1066,0,0,3649,4060,1,410
G02638,5,2015,2322,0,0,6518,5920,1,410
G02638,6,2015,2186,0,0,5004,6235,1,410
G02638,7,2015,1111,0,0,1593,2900,1,410
G02638,8,2015,1402,0,0,3319,3453,1,410
G02638,9,2015,1236,0,0,1960,3025,1,410
G02638,10,2015,1942,0,0,4089,5090,1,410
G02638,11,2015,1682,0,0,2846,4462,1,410
G02638,12,2015,2337,0,0,6607,7247,1,410
G02638,1,2016,2454,1242,97884,7597,7614,2,410
G02638,2,2016,1264,343,45600,9807,4049,2,410
G02638,3,2016,2298,463,66322,7392,7708,2,410
G02638,4,2016,2224,168,49516,9713,7257,2,410
G02638,5,2016,1991,454,54216,8207,7707,3,410
G02638,6,2016,946,4636,46466,4262,4454,3,410
G02638,7,2016,4723,16750,65569,19344,7513,4,410
G02638,8,2016,6258,23532,130749,38449,6589,4,410
G02638,9,2016,4324,13192,115127,26283,6139,4,410
G02638,10,2016,3196,9184,49777,16802,8087,3,410
G02638,11,2016,5109,8530,26393,28153,6278,3,410
G02638,12,2016,5861,10232,32313,35933,6893,4,410
G02638,1,2017,6469,16581,63676,29197,10982,5,410
G02638,2,2017,5130,16915,48415,23393,7999,5,410
G02638,3,2017,6479,17032,82539,27627,15213,5,410
G02638,4,2017,4407,11413,63672,18225,9975,5,410
G02638,5,2017,4851,12574,47664,27500,6421,5,410
G02638,6,2017,5119,13518,40785,27375,5858,4,410
G02638,7,2017,5293,11096,31827,29971,4839,5,410
G02638,8,2017,6061,11288,32983,29268,7527,5,410
G02638,9,2017,3703,12501,31530,23119,3241,4,410
G02638,10,2017,3815,9871,29725,20078,5465,4,410
G02638,11,2017,4427,9716,28865,18793,7296,4,410
G02638,12,2017,4151,8475,27047,21357,7881,4,410
G02638,1,2018,4821,8001,26595,21872,6773,4,410
G02638,2,2018,4905,7109,23497,26019,9358,4,410
G02638,3,2018,4178,6873,30648,21197,8193,4,410
G02638,4,2018,3894,4925,20773,19884,7039,4,410
G02638,5,2018,3889,5316,18897,18218,7595,4,410
G02638,6,2018,4095,4718,15192,15218,6912,4,410
G02638,7,2018,2480,3596,11794,12183,5350,4,410
G02638,8,2018,3529,4251,11787,11419,5922,4,410
G02638,9,2018,3327,4582,10511,19595,7177,3,410
G02638,10,2018,2733,3242,8995,12513,5273,3,410
G02638,11,2018,533,1589,1842,329,4593,2,410
G02638,12,2018,1792,4254,12607,2850,10629,2,410
G02638,1,2019,937,1107,3157,1883,5888,2,410
G02638,2,2019,2584,3264,5417,5895,6075,3,410
G02638,3,2019,1365,3414,8584,2952,5939,3,410
G02638,4,2019,577,2768,5335,659,2959,3,410
G02638,5,2019,1799,2884,4548,1974,4734,3,410
G02638,6,2019,846,2915,4673,752,3846,2,410
G02638,7,2019,813,3520,6165,176,3895,2,410
G02638,8,2019,548,3789,8600,746,3000,2,410
G02638,9,2019,612,3891,9331,707,4113,2,410
G02638,10,2019,777,8428,152350,3035,4850,3,410
G02638,11,2019,1743,5264,104603,1413,9141,3,410
G02638,12,2019,1743,4993,66056,4214,9449,3,410
G02638,1,2020,1040,4541,61506,4191,8448,3,410
G02639,1,2015,0,0,24474,0,0,1,519
G02639,2,2015,0,0,18577,0,0,1,519
G02639,3,2015,0,0,18573,0,0,1,519
G02639,4,2015,0,0,12396,0,0,1,519
G02639,5,2015,0,0,21105,0,0,1,519
G02639,6,2015,0,0,12887,0,0,1,519
G02639,7,2015,0,0,8130,0,0,1,519
G02639,8,2015,0,15,10298,0,103,1,519
G02639,9,2015,0,38,12496,0,373,1,519
G02639,10,2015,0,0,6561,0,0,1,519
G02639,11,2015,0,0,4277,0,0,1,519
G02639,12,2015,0,0,0,0,0,0,519
G02639,1,2016,0,0,0,0,0,0,519
G02639,2,2016,1032,0,0,113591,1629,1,519
G02639,3,2016,2073,0,0,160122,3495,2,519
G02639,4,2016,6516,0,0,186452,3549,2,519
G02639,5,2016,6348,0,0,181217,4982,2,519
G02639,6,2016,1403,0,0,59439,3116,2,519
G02639,7,2016,3858,0,0,117486,6789,2,519
G02639,8,2016,2081,1008,1979,100245,16972,3,519
G02639,9,2016,2685,0,0,73083,7392,2,519
G02639,10,2016,2907,0,0,49539,7855,2,519
G02639,11,2016,1902,0,0,53598,7794,2,519
G02639,12,2016,1601,0,0,59871,10329,2,519
G02639,1,2017,4126,0,0,98382,16576,2,519
G02639,2,2017,2586,343,0,84700,34652,3,519
G02639,3,2017,2952,353,0,99573,47370,3,519
G02639,4,2017,2378,43,0,63850,32946,3,519
G02639,5,2017,2508,78,1,75619,39519,3,519
G02639,6,2017,2155,0,0,62111,28994,3,519
G02639,7,2017,2617,0,0,57346,18846,2,519
G02639,8,2017,1931,0,0,64744,16890,2,519
G02639,9,2017,1955,0,0,62772,16841,2,519
G02639,10,2017,1764,0,0,60126,19763,2,519
G02639,11,2017,2007,0,0,73011,22202,2,519
G02639,12,2017,2291,0,0,64443,27568,2,519
G02639,1,2018,2073,0,0,59203,30750,2,519
G02639,2,2018,1717,0,0,49868,27113,2,519
G02639,3,2018,1957,0,0,45911,33282,2,519
G02639,4,2018,2037,0,0,58357,30586,2,519
G02639,5,2018,2754,0,0,57671,39444,2,519
G02639,6,2018,2641,0,0,44624,33342,2,519
G02639,7,2018,1292,0,0,27034,20458,2,519
G02639,8,2018,2035,0,0,32675,28789,2,519
G02639,9,2018,3111,0,0,43209,32921,1,519
G02639,10,2018,3157,0,0,42485,34630,1,519
G02639,11,2018,1152,0,0,8386,15833,1,519
G02639,12,2018,3334,0,0,26488,41009,1,519
G02639,1,2019,3021,0,0,24366,39387,1,519
G02639,2,2019,2407,0,0,15238,36584,1,519
G02639,3,2019,3054,0,0,27264,51273,1,519
G02639,4,2019,1692,0,0,9504,34214,1,519
G02639,5,2019,1924,0,0,14447,45792,1,519
G02639,6,2019,2035,0,0,8788,38547,1,519
G02639,7,2019,1193,0,0,5173,28949,1,519
G02639,8,2019,1518,0,0,13828,44612,1,519
G02639,9,2019,1404,0,0,17727,46493,1,519
G02639,10,2019,1014,0,0,2364,27277,1,519
G02639,11,2019,984,0,0,6855,30646,1,519
G02639,12,2019,1497,0,0,20573,53412,1,519
G02639,1,2020,1369,0,0,14840,50514,1,519
G02642,1,2015,230,0,0,692,8636,1,304
G02642,2,2015,131,0,0,1591,13575,1,304
G02642,3,2015,112,0,0,1497,17366,2,304
G02642,4,2015,101,0,0,1466,11548,2,304
G02642,5,2015,160,0,0,4336,20837,2,304
G02642,6,2015,133,0,0,2561,19593,2,304
G02642,7,2015,59,0,0,718,8271,2,304
G02642,8,2015,92,0,0,2564,11203,2,304
G02642,9,2015,85,0,0,2568,10336,2,304
G02642,10,2015,22,0,0,3630,11459,2,304
G02642,11,2015,23,0,0,2711,11531,2,304
G02642,12,2015,8,0,0,3784,16811,2,304
G02642,1,2016,0,0,0,2364,16522,2,304
G02642,2,2016,0,0,0,4931,19623,2,304
G02642,3,2016,0,0,0,5030,18312,2,304
G02642,4,2016,0,0,0,5594,14297,2,304
G02642,5,2016,0,0,0,5361,12522,2,304
G02642,6,2016,0,0,0,2665,8841,2,304
G02642,7,2016,0,0,0,3863,15142,2,304
G02642,8,2016,0,0,0,4592,10056,2,304
G02642,9,2016,58,0,0,1898,10412,2,304
G02642,10,2016,0,0,0,0,0,0,304
G02642,11,2016,0,0,0,0,0,0,304
G02642,12,2016,53,0,0,4693,10102,2,304
G02642,1,2017,10,0,0,13124,12812,2,304
G02642,2,2017,18,0,0,2617,5565,2,304
G02642,3,2017,106,0,0,2905,9286,1,304
G02642,4,2017,164,0,0,1346,12887,1,304
G02642,5,2017,395,0,0,2697,20211,1,304
G02642,6,2017,587,0,0,2372,16996,1,304
G02642,7,2017,969,0,0,2688,11602,1,304
G02642,8,2017,1471,0,0,2228,15497,1,304
G02642,9,2017,720,0,0,1116,7210,1,304
G02642,10,2017,1198,0,0,2014,13596,1,304
G02642,11,2017,872,0,0,1503,9750,1,304
G02642,12,2017,0,0,0,0,0,0,304
G02642,1,2018,12,0,0,183,1279,1,304
G02642,2,2018,395,0,0,1880,15491,1,304
G02642,3,2018,1338,0,0,1286,16526,1,304
G02642,4,2018,1818,0,0,1522,16119,1,304
G02642,5,2018,1612,0,0,964,15374,1,304
G02642,6,2018,1302,0,0,1622,13855,1,304
G02642,7,2018,1374,0,0,1768,10907,1,304
G02642,8,2018,1432,0,0,3365,10971,1,304
G02642,9,2018,1608,0,0,7649,12135,1,304
G02642,10,2018,1492,0,0,8905,11193,1,304
G02642,11,2018,429,0,0,1795,4116,1,304
G02642,12,2018,2004,0,0,14467,15096,1,304
G02642,1,2019,1411,0,0,8987,13847,1,304
G02642,2,2019,826,0,0,3564,10284,1,304
G02642,3,2019,1053,0,0,4585,11601,1,304
G02642,4,2019,1142,0,0,3481,11645,1,304
G02642,5,2019,1344,0,0,12195,21299,1,304
G02642,6,2019,1617,0,0,5543,12870,1,304
G02642,7,2019,1496,0,0,5420,11496,1,304
G02642,8,2019,1429,0,0,6952,12798,1,304
G02642,9,2019,1033,0,0,4271,8136,1,304
G02642,10,2019,1637,0,0,7505,12983,1,304
G02642,11,2019,1726,0,0,9690,12275,1,304
G02642,12,2019,1840,0,0,8849,13615,1,304
G02642,1,2020,1984,0,0,10597,13554,1,304
G02643,1,2015,39049,0,7494,14160,13284,2,379
G02643,2,2015,33727,0,7137,9094,9508,2,379
G02643,3,2015,42505,0,13953,11778,14344,2,379
G02643,4,2015,23142,0,4720,7088,10190,2,379
G02643,5,2015,50692,0,6434,18533,22183,3,379
G02643,6,2015,44044,0,4983,16919,21870,5,379
G02643,7,2015,39207,0,3288,11480,22881,3,379
G02643,8,2015,46209,0,6589,22795,23592,3,379
G02643,9,2015,47579,0,7703,24476,26995,3,379
G02643,10,2015,33515,0,3889,25050,23432,3,379
G02643,11,2015,37893,0,4107,23301,23763,3,379
G02643,12,2015,48304,0,5883,30741,30474,3,379
G02643,1,2016,44725,0,4982,35737,29466,3,379
G02643,2,2016,46285,0,0,32837,29040,2,379
G02643,3,2016,38325,226,7295,26432,27777,3,379
G02643,4,2016,42694,0,11107,34704,29638,3,379
G02643,5,2016,43221,67,11624,41147,30177,3,379
G02643,6,2016,32354,10,1342,31957,26872,3,379
G02643,7,2016,48821,30,8240,49876,34206,3,379
G02643,8,2016,48765,48,6139,56159,32720,3,379
G02643,9,2016,39127,0,0,45202,30286,1,379
G02643,10,2016,44360,0,0,48186,36949,1,379
G02643,11,2016,44067,1,140,53373,33068,2,379
G02643,12,2016,45108,22,7948,51162,35015,2,379
G02643,1,2017,46405,27,14103,43159,34074,3,379
G02643,2,2017,35851,0,264,36315,29556,3,379
G02643,3,2017,39641,0,141,37077,28121,3,379
G02643,4,2017,33548,58,1778,28480,24609,3,379
G02643,5,2017,44555,0,0,44252,34932,2,379
G02643,6,2017,37780,49,2404,37111,27032,3,379
G02643,7,2017,38229,20,2609,40357,25159,3,379
G02643,8,2017,39484,0,6605,34528,29538,3,379
G02643,9,2017,36069,89,2549,23741,26056,3,379
G02643,10,2017,32732,49,1087,24301,17635,3,379
G02643,11,2017,34352,148,7823,19357,22317,3,379
G02643,12,2017,32511,90,5164,20638,25213,3,379
G02643,1,2018,33958,0,0,22054,26621,2,379
G02643,2,2018,31580,0,0,19344,23285,2,379
G02643,3,2018,33276,142,4306,17646,24367,3,379
G02643,4,2018,32746,0,0,18707,24998,2,379
G02643,5,2018,32766,99,2359,18826,27115,3,379
G02643,6,2018,30010,41,2370,18549,25128,3,379
G02643,7,2018,19878,0,0,10643,15826,2,379
G02643,8,2018,30157,0,1658,15028,24517,3,379
G02643,9,2018,30249,0,0,16949,28423,2,379
G02643,10,2018,27195,0,0,13350,24228,2,379
G02643,11,2018,10199,0,0,2520,10291,2,379
G02643,12,2018,33484,0,0,19965,27925,2,379
G02643,1,2019,28133,0,0,10409,21616,2,379
G02643,2,2019,22749,0,0,6880,16814,2,379
G02643,3,2019,29218,0,0,11801,22537,2,379
G02643,4,2019,22813,0,0,7035,20712,2,379
G02643,5,2019,25757,0,0,8625,23553,2,379
G02643,6,2019,25974,0,0,9139,25238,2,379
G02643,7,2019,23714,0,0,6475,22071,2,379
G02643,8,2019,32719,0,0,12609,29746,2,379
G02643,9,2019,26644,0,0,10780,24912,2,379
G02643,10,2019,27944,0,0,11456,26603,2,379
G02643,11,2019,30598,0,0,18342,24737,2,379
G02643,12,2019,32571,0,0,26187,33753,2,379
G02643,1,2020,29992,0,0,19904,29723,2,379
G02645,1,2015,0,37,9726,8107,5126,2,417
G02645,2,2015,133,58,17048,5464,2242,2,417
G02645,3,2015,143,65,16723,5173,2361,2,417
G02645,4,2015,222,90,17642,1350,2438,2,417
G02645,5,2015,264,65,16494,4635,3491,2,417
G02645,6,2015,221,58,13359,4040,2648,2,417
G02645,7,2015,487,47,11932,963,2075,2,417
G02645,8,2015,432,55,18198,1205,2348,2,417
G02645,9,2015,536,46,17235,1493,2788,2,417
G02645,10,2015,550,63,20386,2030,2799,2,417
G02645,11,2015,714,90,14767,2721,3432,2,417
G02645,12,2015,25,1,342,97,74,2,417
G02645,1,2016,548,26,13381,3966,3434,2,417
G02645,2,2016,744,103,14163,3541,3940,2,417
G02645,3,2016,589,66,18411,1499,3923,2,417
G02645,4,2016,558,44,16489,459,3550,2,417
G02645,5,2016,542,11,3170,325,2508,2,417
G02645,6,2016,552,0,0,4209,2853,1,417
G02645,7,2016,554,268,37165,3968,3449,2,417
G02645,8,2016,689,58,53039,3337,2976,2,417
G02645,9,2016,672,50,45771,1634,2428,2,417
G02645,10,2016,159,21,18577,302,1646,2,417
G02645,11,2016,431,42,56201,923,5263,2,417
G02645,12,2016,313,26,51752,777,4370,2,417
G02645,1,2017,209,20,40312,611,3290,2,417
G02645,2,2017,319,14,27037,1157,3434,2,417
G02645,3,2017,338,0,0,996,3339,1,417
G02645,4,2017,535,0,0,1030,3159,1,417
G02645,5,2017,490,0,0,854,2790,1,417
G02645,6,2017,447,0,0,733,2278,1,417
G02645,7,2017,344,0,0,547,2130,1,417
G02645,8,2017,416,0,0,584,2241,1,417
G02645,9,2017,485,0,0,416,2146,1,417
G02645,10,2017,507,0,0,356,1947,1,417
G02645,11,2017,607,0,0,749,2923,1,417
G02645,12,2017,701,0,0,617,3463,1,417
G02645,1,2018,720,0,0,1146,3990,1,417
G02645,2,2018,642,0,0,1394,3825,1,417
G02645,3,2018,643,0,0,727,2874,1,417
G02645,4,2018,417,0,0,303,2004,1,417
G02645,5,2018,627,0,0,538,2915,1,417
G02645,6,2018,544,0,0,455,3093,1,417
G02645,7,2018,475,0,0,333,2615,1,417
G02645,8,2018,624,0,0,437,3149,1,417
G02645,9,2018,365,0,0,197,2162,1,417
G02645,10,2018,0,0,0,0,0,0,417
G02645,11,2018,0,0,0,0,0,0,417
G02645,12,2018,0,0,0,0,0,0,417
G02645,1,2019,0,0,0,0,0,0,417
G02645,2,2019,0,0,0,0,0,0,417
G02645,3,2019,0,0,0,4,10,1,417
G02645,4,2019,0,0,0,0,0,0,417
G02645,5,2019,146,0,0,0,0,1,417
G02645,6,2019,493,3814,4165,533,2906,2,417
G02645,7,2019,89,2511,2730,93,423,2,417
G02645,8,2019,129,4877,4932,855,1274,2,417
G02645,9,2019,264,10509,13343,3962,3312,2,417
G02645,10,2019,312,9752,16351,5597,3427,2,417
G02645,11,2019,489,13789,25838,5276,4627,2,417
G02645,12,2019,400,14467,30039,3347,6696,2,417
G02645,1,2020,375,12582,26751,3878,9194,2,417
G02645,2,2020,324,8994,19377,3984,8902,2,417
G02646,1,2015,488,0,12549,4646,12406,3,420
G02646,2,2015,360,12,8834,4015,6267,3,420
G02646,3,2015,359,23,3187,4019,6728,3,420
G02646,4,2015,108,29,10083,2211,4510,3,420
G02646,5,2015,117,40,9203,4914,7117,3,420
G02646,6,2015,106,28,6728,4264,5456,3,420
G02646,7,2015,78,16,5919,3481,3814,3,420
G02646,8,2015,228,25,7452,5485,4807,3,420
G02646,9,2015,317,28,7747,4754,4756,3,420
G02646,10,2015,344,83,13790,2877,7868,3,420
G02646,11,2015,167,106,9097,2216,6064,3,420
G02646,12,2015,4,4,203,52,140,3,420
G02646,1,2016,106,817,48376,2605,6790,4,420
G02646,2,2016,239,316,25360,10250,22288,4,420
G02646,3,2016,577,91,17228,1271,21237,3,420
G02646,4,2016,541,70,8213,1211,13330,3,420
G02646,5,2016,165,76,7071,408,15001,3,420
G02646,6,2016,0,84,7502,0,11731,2,420
G02646,7,2016,0,87,7361,0,11178,2,420
G02646,8,2016,0,98,6526,0,16872,2,420
G02646,9,2016,0,97,4665,0,17785,2,420
G02646,10,2016,0,22,1260,0,2780,2,420
G02646,11,2016,0,34,3281,0,4770,2,420
G02646,12,2016,0,41,3144,0,3831,2,420
G02646,1,2017,0,29,2572,0,2853,1,420
G02646,2,2017,0,104,4741,0,5403,2,420
G02646,3,2017,0,111,5486,0,4373,1,420
G02646,4,2017,0,85,9804,0,5347,1,420
G02646,5,2017,0,63,10560,0,5638,2,420
G02646,6,2017,0,52,9243,0,4373,1,420
G02646,7,2017,0,139,20568,0,7441,2,420
G02646,8,2017,4,118,20162,313,12294,4,420
G02646,9,2017,10,145,19387,1624,15411,4,420
G02646,10,2017,0,116,11494,54,20131,4,420
G02646,11,2017,0,155,14894,0,29181,3,420
G02646,12,2017,0,68,10930,0,16285,3,420
G02646,1,2018,0,50,11967,0,8866,2,420
G02646,2,2018,0,75,13568,0,10719,2,420
G02646,3,2018,0,38,7779,0,5732,2,420
G02646,4,2018,0,41,6318,0,7360,3,420
G02646,5,2018,0,79,8609,0,10549,3,420
G02646,6,2018,0,45,6966,0,10279,3,420
G02646,7,2018,0,55,8704,0,10268,2,420
G02646,8,2018,0,62,10608,0,10106,2,420
