Lease Number,Production Month,Production Year,Lease Oil Production (BBL),Lease Condensate Production (BBL),Lease Gas-Well-Gas Production (MCF),Lease Oil-Well-Gas Production (MCF),Lease Water Production (BBL),Producing Completions,Lease Max Water Depth (meters)
G01526,11,2003,9018,2365,77535,49287,30767,8,44
G01526,12,2003,8995,2507,78031,50573,41253,8,44
G01526,1,2004,7631,2703,79815,46850,42014,8,44
G01526,2,2004,7360,2072,67309,41596,26741,8,44
G01526,3,2004,8145,2110,53244,41346,30405,8,44
G01526,4,2004,5631,2680,41932,41408,37057,8,44
G01526,5,2004,5722,2874,48491,46429,41859,8,44
G01526,6,2004,7267,0,0,74042,32628,8,44
G01526,7,2004,4547,0,0,62223,14024,7,44
G01526,8,2004,5662,0,0,70876,9406,7,44
G01526,9,2004,5810,0,0,52310,5523,7,44
G01526,10,2004,5141,0,0,101781,6245,5,44
G01526,11,2004,6968,0,0,114249,16470,7,44
G01526,12,2004,6204,1051,137385,41178,21429,6,44
G01526,1,2005,6907,1014,184733,38476,31481,7,44
G01526,2,2005,6714,900,145484,41496,18984,7,44
G01526,3,2005,6823,1581,179353,45428,29767,8,44
G01526,4,2005,4864,1591,174416,39138,28130,8,44
G01526,5,2005,2786,2146,176527,26982,25229,7,44
G01526,6,2005,2878,2012,179691,19549,32321,8,44
G01526,7,2005,1630,1237,122038,12655,14506,6,44
G01526,8,2005,1680,1433,138996,15852,20840,6,44
G01526,9,2005,292,3192,97831,8075,18474,7,44
G01526,10,2005,0,0,0,0,0,0,44
G01526,11,2005,0,0,0,0,0,0,44
G01526,12,2005,0,0,0,0,0,0,44
G01528,1,2003,7437,0,25594,25283,23622,4,38
G01528,2,2003,7452,0,33954,61283,26708,4,38
G01528,3,2003,8948,0,53743,55143,32539,4,38
G01528,4,2003,11089,0,26172,30940,32813,4,38
G01528,5,2003,6750,0,20344,11720,29790,4,38
G01528,6,2003,3347,0,0,6623,15225,2,38
G01528,7,2003,4409,0,19881,8332,14318,3,38
G01528,8,2003,7298,0,23492,2745,21721,2,38
G01528,9,2003,7837,0,25017,3206,21020,2,38
G01528,10,2003,6677,0,12898,6818,21721,2,38
G01528,11,2003,8018,0,23491,3363,20582,2,38
G01528,12,2003,8016,0,24343,4231,21874,3,38
G01528,1,2004,19424,0,13778,6775,22017,3,38
G01528,2,2004,9084,0,16509,20099,24090,4,38
G01528,3,2004,10901,0,2933,14900,29694,4,38
G01528,4,2004,12902,0,0,6136,18137,3,38
G01528,5,2004,22627,0,0,15716,24301,3,38
G01528,6,2004,21379,0,0,14945,30619,3,38
G01528,7,2004,13758,0,0,10781,29861,3,38
G01528,8,2004,17154,0,0,15390,38542,3,38
G01528,9,2004,12840,0,0,11623,29883,3,38
G01528,10,2004,12734,0,0,10356,25394,3,38
G01528,11,2004,16778,0,0,15009,34758,3,38
G01528,12,2004,13168,0,0,18103,29738,3,38
G01528,1,2005,15702,0,0,14055,30979,3,38
G01528,2,2005,13890,0,0,19151,35680,3,38
G01528,3,2005,15566,0,0,17229,38579,3,38
G01528,4,2005,12924,0,0,13667,32043,3,38
G01528,5,2005,9800,0,0,12434,18775,3,38
G01528,6,2005,10986,0,0,23311,30468,3,38
G01528,7,2005,12760,0,0,9998,29713,3,38
G01528,8,2005,12964,0,0,24086,36315,3,38
G01528,9,2005,7566,0,0,7090,18175,3,38
G01528,10,2005,5068,0,0,5011,18875,2,38
G01528,11,2005,3511,0,0,17711,33769,3,38
G01528,12,2005,5555,0,0,19785,47547,3,38
G01529,1,2003,0,0,0,0,0,0,53
G01529,2,2003,0,2971,1378,0,465,1,53
G01529,3,2003,0,15941,11993,0,1914,1,53
G01529,4,2003,0,11428,12504,0,1680,1,53
G01529,5,2003,0,7047,14432,0,1887,1,53
G01529,6,2003,0,806,3663,0,484,1,53
G01529,7,2003,0,0,0,0,0,0,53
G01529,8,2003,0,0,0,0,0,0,53
G01529,9,2003,0,0,0,0,0,0,53
G01529,10,2003,0,0,0,0,0,0,53
G01529,11,2003,0,3952,10598,0,668,1,53
G01529,12,2003,0,12270,8431,0,345,1,53
G01529,1,2004,0,6837,9083,0,249,1,53
G01529,2,2004,0,10748,6087,0,3016,1,53
G01529,3,2004,0,13831,4831,0,560,1,53
G01529,4,2004,0,9646,11669,0,874,1,53
G01529,5,2004,0,8879,13725,0,2047,1,53
G01529,6,2004,0,7624,11751,0,3003,1,53
G01529,7,2004,0,8742,8046,0,3209,1,53
G01529,8,2004,0,8156,3541,0,4276,1,53
G01529,9,2004,0,9431,2873,0,13516,1,53
G01529,10,2004,0,9500,3608,0,8938,1,53
G01529,11,2004,0,5251,3195,0,4000,1,53
G01529,12,2004,0,4604,2703,0,3000,1,53
G01529,1,2005,0,6788,6159,0,14205,1,53
G01529,2,2005,0,4650,6183,0,11808,1,53
G01529,3,2005,0,4324,6426,0,12103,1,53
G01529,4,2005,0,5973,13080,0,2840,1,53
G01529,5,2005,0,5754,9964,0,2519,1,53
G01529,6,2005,0,6089,7771,0,3365,1,53
G01529,7,2005,0,6578,6989,0,3032,1,53
G01529,8,2005,0,6660,9828,0,14205,1,53
G01529,9,2005,0,1047,1003,0,250,1,53
G01529,10,2005,0,0,0,0,0,0,53
G01529,11,2005,0,0,0,0,0,0,53
G01529,12,2005,0,0,0,0,0,0,53
G01568,1,2003,0,0,0,0,0,0,60
G01568,2,2003,0,0,0,0,0,0,60
G01568,3,2003,0,0,0,0,0,0,60
G01568,4,2003,0,0,0,0,0,0,60
G01568,5,2003,0,0,0,0,0,0,60
G01568,6,2003,0,0,0,0,0,0,60
G01568,7,2003,0,0,0,0,0,0,60
G01568,8,2003,0,0,0,0,0,0,60
G01568,9,2003,0,0,0,0,0,0,60
G01568,10,2003,0,0,0,0,0,0,60
G01568,11,2003,0,0,0,0,0,0,60
G01568,12,2003,0,0,0,0,0,0,60
G01568,1,2004,0,0,0,0,0,0,60
G01568,2,2004,0,0,0,0,0,0,60
G01568,3,2004,0,0,0,0,0,0,60
G01568,4,2004,0,0,0,0,0,0,60
G01568,5,2004,0,0,0,0,0,0,60
G01568,6,2004,0,0,0,0,0,0,60
G01568,7,2004,0,0,0,0,0,0,60
G01568,8,2004,0,0,0,0,0,0,60
G01568,9,2004,0,0,0,0,0,0,60
G01568,10,2004,0,0,0,0,0,0,60
G01568,11,2004,0,0,0,0,0,0,60
G01568,12,2004,0,0,0,0,0,0,60
G01568,1,2005,0,0,0,0,0,0,60
G01568,2,2005,0,0,0,0,0,0,60
G01568,3,2005,0,0,0,0,0,0,60
G01568,4,2005,0,0,0,0,0,0,60
G01568,5,2005,0,0,0,0,0,0,60
G01568,6,2005,0,0,0,0,0,0,60
G01568,7,2005,0,0,0,0,0,0,60
G01568,8,2005,0,0,0,0,0,0,60
G01568,9,2005,0,0,0,0,0,0,60
G01568,10,2005,0,0,0,0,0,0,60
G01568,11,2005,0,0,0,0,0,0,60
G01568,12,2005,0,0,0,0,0,0,60
G01569,1,2003,0,3506,288016,0,0,1,57
G01569,2,2003,0,2583,254831,0,0,1,57
G01569,3,2003,0,3100,276241,0,0,1,57
G01569,4,2003,0,3051,257471,0,0,1,57
G01569,5,2003,0,7202,352270,0,0,2,57
G01569,6,2003,0,13843,638081,0,0,2,57
G01569,7,2003,0,11846,638360,0,0,2,57
G01569,8,2003,0,9862,554726,0,0,3,57
G01569,9,2003,0,8078,751860,0,0,3,57
G01569,10,2003,0,4667,569282,0,4755,3,57
G01569,11,2003,0,5666,430366,0,6833,3,57
G01569,12,2003,0,6386,565231,0,17613,3,57
G01569,1,2004,0,4664,484090,0,6085,3,57
G01569,2,2004,0,3824,365719,0,6048,3,57
G01569,3,2004,0,2395,369059,0,6183,3,57
G01569,4,2004,0,1992,396039,0,1496,2,57
G01569,5,2004,0,6150,406971,0,3163,3,57
G01569,6,2004,0,5922,484894,0,2732,3,57
G01569,7,2004,0,7642,555566,0,3221,4,57
G01569,8,2004,0,2037,122057,0,615,4,57
G01569,9,2004,0,7619,510481,0,881,4,57
G01569,10,2004,0,7661,598761,0,673,4,57
G01569,11,2004,0,7373,535395,0,523,4,57
G01569,12,2004,0,7661,514051,0,523,4,57
G01569,1,2005,0,7676,498609,0,523,4,57
G01569,2,2005,0,4572,467755,0,523,4,57
G01569,3,2005,0,5411,502648,0,784,4,57
G01569,4,2005,0,4514,407325,0,729,4,57
G01569,5,2005,0,4601,498463,0,4123,4,57
G01569,6,2005,0,4130,471874,0,4123,4,57
G01569,7,2005,0,3928,398025,0,10042,4,57
G01569,8,2005,0,2686,315070,0,19544,4,57
G01569,9,2005,0,1953,190996,0,4691,4,57
G01569,10,2005,0,4293,335937,0,18910,4,57
G01569,11,2005,0,3566,296217,0,10701,4,57
G01569,12,2005,0,8374,411996,0,4661,4,57
G01572,1,2003,0,60803,2381940,0,17514,4,44
G01572,2,2003,0,50339,2092168,0,18281,4,44
G01572,3,2003,0,46253,2077952,0,23872,4,44
G01572,4,2003,0,41236,1897953,0,28319,5,44
G01572,5,2003,0,106643,2172730,0,38701,5,44
G01572,6,2003,0,78661,1884866,0,18628,5,44
G01572,7,2003,0,71857,1566071,0,23414,5,44
G01572,8,2003,53759,55638,1301301,230821,18146,5,44
G01572,9,2003,32257,28723,1034169,209104,15186,5,44
G01572,10,2003,50730,36812,1122693,510364,16235,5,44
G01572,11,2003,37790,28562,1018054,508136,20100,5,44
G01572,12,2003,24671,26956,997911,438525,21529,6,44
G01572,1,2004,16260,110592,1477861,343854,22335,6,44
G01572,2,2004,10654,180802,1773899,259936,24010,6,44
G01572,3,2004,7618,195726,1900440,220782,26861,6,44
G01572,4,2004,5718,188849,1776711,184460,25119,6,44
G01572,5,2004,7079,191280,1725201,177489,22674,6,44
G01572,6,2004,4131,131924,1296776,113418,28206,6,44
G01572,7,2004,4678,139964,1337551,133630,35938,6,44
G01572,8,2004,3440,77457,996087,87306,50595,6,44
G01572,9,2004,3941,56531,755765,74797,74468,6,44
G01572,10,2004,3026,71442,787293,90625,97497,7,44
G01572,11,2004,3064,145951,1406652,79004,118925,7,44
G01572,12,2004,2776,94555,1054083,72867,159733,7,44
G01572,1,2005,2730,45961,711125,69264,191667,7,44
G01572,2,2005,2235,11168,396085,50756,112769,6,44
G01572,3,2005,2557,10879,409942,51896,132780,6,44
G01572,4,2005,2391,23566,506277,49968,93727,7,44
G01572,5,2005,2308,22554,475010,48728,59355,6,44
G01572,6,2005,2142,20638,443369,40193,82102,6,44
G01572,7,2005,1819,13869,381067,38633,76673,6,44
G01572,8,2005,1487,9080,331690,32363,57720,6,44
G01572,9,2005,0,2101,162856,0,11239,3,44
G01572,10,2005,0,2973,239426,0,15347,3,44
G01572,11,2005,887,12358,268569,16719,41466,6,44
G01572,12,2005,173,32438,370289,14446,120095,6,44
G01580,1,2003,4363,2205,17891,2675,61075,3,34
G01580,2,2003,4490,2057,16637,4755,61345,3,34
G01580,3,2003,5265,1749,9478,7169,62517,3,34
G01580,4,2003,4707,1940,11671,7856,59189,3,34
G01580,5,2003,3527,1955,8974,9530,50119,3,34
G01580,6,2003,2998,1228,5457,7696,38111,3,34
G01580,7,2003,3593,2407,11452,9109,55265,3,34
G01580,8,2003,4019,1871,11219,9243,54587,3,34
G01580,9,2003,3700,1052,7651,8214,43646,3,34
G01580,10,2003,3377,1374,12917,6849,45477,3,34
G01580,11,2003,3202,1502,15174,6733,46437,3,34
G01580,12,2003,2719,1053,11798,7330,39970,3,34
G01580,1,2004,2825,1172,10837,8142,43862,3,34
G01580,2,2004,2116,983,4683,9037,34791,3,34
G01580,3,2004,3149,1098,5448,12988,45424,3,34
G01580,4,2004,3491,1466,7286,12877,54260,3,34
G01580,5,2004,3551,1498,7577,13336,43039,3,34
G01580,6,2004,3871,1460,7053,12954,35087,3,34
G01580,7,2004,4112,875,6248,18580,37624,3,34
G01580,8,2004,3695,343,4063,24619,34732,3,34
G01580,9,2004,2230,194,2866,16774,20927,3,34
G01580,10,2004,3355,302,4171,22947,31438,3,34
G01580,11,2004,2821,232,3181,19662,26350,3,34
G01580,12,2004,2110,219,3229,19824,20865,3,34
G01580,1,2005,1792,301,4079,26343,21305,3,34
G01580,2,2005,606,343,4514,27258,18454,3,34
G01580,3,2005,106,162,2126,1706,4206,3,34
G01580,4,2005,471,380,4803,2830,14226,2,34
G01580,5,2005,1059,319,2688,2922,19778,2,34
G01580,6,2005,1032,249,775,2453,16901,2,34
G01580,7,2005,263,205,604,593,6799,2,34
G01580,8,2005,0,18,55,0,321,1,34
G01580,9,2005,0,0,0,0,0,0,34
G01580,10,2005,0,0,0,0,0,0,34
G01580,11,2005,0,0,0,0,0,0,34
G01580,12,2005,0,0,0,0,0,0,34
G01604,1,2003,7288,1592,67806,14976,97505,9,159
G01604,2,2003,9223,518,56303,22099,113696,9,159
G01604,3,2003,7513,3396,48345,13890,102703,9,159
G01604,4,2003,8569,2434,52856,18789,108910,8,159
G01604,5,2003,10695,802,44457,20929,122491,8,159
G01604,6,2003,9184,2652,41772,14436,121233,9,159
G01604,7,2003,8267,602,38681,12562,112226,9,159
G01604,8,2003,8127,1435,50182,12739,121233,10,159
G01604,9,2003,6395,915,51892,10712,117833,10,159
G01604,10,2003,6377,1214,37975,10482,114945,9,159
G01604,11,2003,5578,3111,46329,8746,92730,9,159
G01604,12,2003,5008,1564,44428,10439,106699,9,159
G01604,1,2004,4708,1335,55145,10879,98684,9,159
G01604,2,2004,4214,1455,54646,9195,88850,8,159
G01604,3,2004,5831,998,52927,10700,103888,8,159
G01604,4,2004,5418,834,50955,14204,99379,7,159
G01604,5,2004,4565,706,56061,10425,99521,7,159
G01604,6,2004,3912,853,49202,9777,90062,7,159
G01604,7,2004,4212,1062,43120,7541,87110,7,159
G01604,8,2004,1654,193,16076,12053,54178,7,159
G01604,9,2004,1694,0,21862,14594,42851,6,159
G01604,10,2004,6154,52,71594,22187,102596,5,159
G01604,11,2004,5331,157,50491,5836,89223,6,159
G01604,12,2004,4346,51,40424,4226,99306,5,159
G01604,1,2005,4387,157,45423,8039,103079,6,159
G01604,2,2005,4175,36,30273,7325,95037,5,159
G01604,3,2005,5649,39,36069,6958,108512,5,159
G01604,4,2005,4913,3017,29495,6434,96421,6,159
G01604,5,2005,5806,1456,29349,19405,121991,7,159
G01604,6,2005,4062,1181,24117,13185,134476,6,159
G01604,7,2005,3709,854,13156,6328,108408,6,159
G01604,8,2005,3190,715,8821,4800,86319,7,159
G01604,9,2005,0,0,0,0,0,0,159
G01604,10,2005,0,0,0,0,0,0,159
G01604,11,2005,0,0,0,0,0,0,159
G01604,12,2005,0,0,0,0,0,0,159
G01608,1,2003,91664,13513,40127,116211,94185,60,72
G01608,2,2003,82415,11141,33871,107548,92615,60,72
G01608,3,2003,88431,10942,37582,121260,104616,59,72
G01608,4,2003,87337,10085,30770,96858,103020,59,72
G01608,5,2003,95492,10597,31948,109828,107381,60,72
G01608,6,2003,80726,7993,28759,106508,105879,57,72
G01608,7,2003,78536,8390,29540,105024,100337,59,72
G01608,8,2003,77952,7634,24707,98088,97149,59,72
G01608,9,2003,76013,7184,17066,78540,103221,60,72
G01608,10,2003,70487,5000,10388,63391,100078,60,72
G01608,11,2003,58839,5618,14153,66064,84021,59,72
G01608,12,2003,57793,4545,15901,82073,86511,59,72
G01608,1,2004,56276,4261,12754,62728,82649,56,72
G01608,2,2004,53004,4696,11640,59651,74177,58,72
G01608,3,2004,55279,5153,12513,66908,83578,55,72
G01608,4,2004,54229,3309,9648,46900,77105,54,72
G01608,5,2004,53795,4158,7751,61947,70711,58,72
G01608,6,2004,55056,2803,7201,56023,77581,57,72
G01608,7,2004,52521,3383,6115,51758,72556,53,72
G01608,8,2004,47671,3547,6366,35842,69822,53,72
G01608,9,2004,21274,1286,3072,18697,25951,56,72
G01608,10,2004,0,0,0,0,0,0,72
G01608,11,2004,8440,513,0,0,7066,51,72
G01608,12,2004,40021,2819,9919,59043,58986,56,72
G01608,1,2005,52967,6173,4492,36481,107142,57,72
G01608,2,2005,50689,3056,2658,29237,115402,57,72
G01608,3,2005,54616,3292,2983,32799,112519,57,72
G01608,4,2005,55930,1119,1218,18591,122686,57,72
G01608,5,2005,51813,2714,2889,26034,121867,56,72
G01608,6,2005,52476,172,1340,28149,107480,57,72
G01608,7,2005,47008,2185,1150,52111,104662,52,72
G01608,8,2005,43432,2303,1651,43492,84402,51,72
G01608,9,2005,0,0,0,0,0,0,72
G01608,10,2005,0,0,0,0,0,0,72
G01608,11,2005,0,0,0,0,0,0,72
G01608,12,2005,2126,152,211,1740,2393,16,72
G01609,1,2003,27367,0,0,2802,55866,10,99
G01609,2,2003,23614,0,0,3143,46818,9,99
G01609,3,2003,27387,0,0,3675,53993,9,99
G01609,4,2003,27278,0,0,4153,54489,9,99
G01609,5,2003,26839,0,0,3376,49580,9,99
G01609,6,2003,24215,0,0,5122,47357,9,99
G01609,7,2003,26115,0,0,3410,46607,9,99
G01609,8,2003,23477,0,0,2364,46040,9,99
G01609,9,2003,22472,0,0,1845,43043,9,99
G01609,10,2003,1700,0,0,318,4917,8,99
G01609,11,2003,21279,0,0,2181,49558,9,99
G01609,12,2003,21939,0,0,3018,55579,8,99
G01609,1,2004,24385,0,0,6013,46460,9,99
G01609,2,2004,22360,0,0,1616,46535,10,99
G01609,3,2004,22865,0,0,5397,44800,10,99
G01609,4,2004,22845,0,0,8988,48181,9,99
G01609,5,2004,21850,0,0,5040,42608,9,99
G01609,6,2004,22237,0,0,6384,45328,9,99
G01609,7,2004,27241,0,0,8028,50970,9,99
G01609,8,2004,14456,0,0,4128,34175,9,99
G01609,9,2004,5831,0,0,1004,12363,8,99
G01609,10,2004,0,0,0,0,0,0,99
G01609,11,2004,62,0,0,0,49,1,99
G01609,12,2004,296,0,0,114,412,1,99
G01609,1,2005,168,0,0,134,304,1,99
G01609,2,2005,152,0,0,104,327,1,99
G01609,3,2005,164,0,0,117,319,1,99
G01609,4,2005,86,0,0,34,184,1,99
G01609,5,2005,56,0,0,4559,125,2,99
G01609,6,2005,150,0,0,42,306,1,99
G01609,7,2005,211,0,0,3603,448,2,99
G01609,8,2005,107,0,0,0,197,1,99
G01609,9,2005,0,0,0,0,0,0,99
G01609,10,2005,0,0,0,0,0,0,99
G01609,11,2005,0,0,0,0,0,0,99
G01609,12,2005,0,0,0,0,0,0,99
G01610,1,2003,24381,16,5,15452,166389,14,109
G01610,2,2003,19898,8,12,12135,133972,15,109
G01610,3,2003,23647,3,12,16874,170800,14,109
G01610,4,2003,22093,1,9,15223,158085,14,109
G01610,5,2003,21046,3,8,14964,152978,15,109
G01610,6,2003,19700,112,323,12981,151369,15,109
G01610,7,2003,17839,126,343,12021,133895,15,109
G01610,8,2003,24640,225,597,20871,173571,17,109
G01610,9,2003,22226,170,444,18294,160602,16,109
G01610,10,2003,20860,125,296,13280,140921,16,109
G01610,11,2003,23830,156,367,13863,162149,16,109
G01610,12,2003,18028,134,536,11473,125905,16,109
G01610,1,2004,21376,136,862,15382,128291,16,109
G01610,2,2004,21515,24,211,16211,146385,16,109
G01610,3,2004,21128,88,279,12955,156402,16,109
G01610,4,2004,13603,74,779,8236,107795,16,109
G01610,5,2004,20628,123,1020,15572,148833,16,109
G01610,6,2004,15431,54,254,11486,117177,16,109
G01610,7,2004,6554,138,432,5051,63085,16,109
G01610,8,2004,14155,106,274,8930,113904,16,109
G01610,9,2004,8708,53,168,7736,67747,16,109
G01610,10,2004,0,0,0,0,0,0,109
G01610,11,2004,0,0,0,0,0,0,109
G01610,12,2004,0,0,0,0,0,0,109
G01610,1,2005,0,0,0,0,0,0,109
G01610,2,2005,0,0,0,0,0,0,109
G01610,3,2005,0,0,0,0,0,0,109
G01610,4,2005,0,0,0,0,0,0,109
G01610,5,2005,0,0,0,0,0,0,109
G01610,6,2005,0,0,0,0,0,0,109
G01610,7,2005,0,0,0,0,0,0,109
G01610,8,2005,1961,0,0,943,4554,10,109
G01610,9,2005,0,0,0,0,0,0,109
G01610,10,2005,0,0,0,0,0,0,109
G01610,11,2005,0,0,0,0,0,0,109
G01610,12,2005,0,0,0,0,0,0,109
G01611,1,2003,21512,0,0,30438,65770,7,83
G01611,2,2003,17597,0,0,27195,48031,7,83
G01611,3,2003,17125,0,0,38702,42662,7,83
G01611,4,2003,16433,0,0,38689,48499,7,83
G01611,5,2003,17265,0,0,43309,50256,7,83
G01611,6,2003,14635,0,0,35344,43876,7,83
G01611,7,2003,15114,0,0,19391,44780,7,83
G01611,8,2003,12226,0,0,28917,52713,7,83
G01611,9,2003,10732,0,0,15926,43164,6,83
G01611,10,2003,11799,0,0,14896,43527,7,83
G01611,11,2003,10602,0,0,19203,42308,7,83
G01611,12,2003,11376,0,0,24487,42673,7,83
G01611,1,2004,10699,0,0,22679,39786,7,83
G01611,2,2004,10122,0,0,23655,40591,7,83
G01611,3,2004,11991,0,0,23307,42083,7,83
G01611,4,2004,10683,0,0,22851,46340,7,83
G01611,5,2004,10053,0,0,26226,42000,7,83
G01611,6,2004,9879,0,0,25888,44315,7,83
G01611,7,2004,9620,0,0,24089,43187,7,83
G01611,8,2004,9170,0,0,16677,40487,7,83
G01611,9,2004,3334,0,0,3606,3837,6,83
G01611,10,2004,0,0,0,0,0,0,83
G01611,11,2004,1323,0,0,0,1045,6,83
G01611,12,2004,6672,0,0,11419,8719,6,83
G01611,1,2005,6424,0,0,11770,11638,6,83
G01611,2,2005,5838,0,0,9162,12536,6,83
G01611,3,2005,6290,0,0,10279,12222,6,83
G01611,4,2005,9700,0,0,6683,20857,6,83
G01611,5,2005,7647,0,0,17590,17093,6,83
G01611,6,2005,12061,0,0,7933,24618,6,83
G01611,7,2005,7132,0,0,22220,15173,6,83
G01611,8,2005,6396,0,0,17751,11803,6,83
G01611,9,2005,0,0,0,0,0,0,83
G01611,10,2005,0,0,0,0,0,0,83
G01611,11,2005,0,0,0,0,0,0,83
G01611,12,2005,525,0,0,119,551,1,83
G01612,1,2003,9284,0,0,23841,7683,15,110
G01612,2,2003,20581,0,0,25133,7005,16,110
G01612,3,2003,23769,0,0,33149,8874,16,110
G01612,4,2003,18240,0,0,19681,6724,16,110
G01612,5,2003,11937,0,0,23865,16276,17,110
G01612,6,2003,14023,0,0,20151,15480,16,110
G01612,7,2003,11213,0,0,14071,8382,14,110
G01612,8,2003,9774,0,0,17646,5972,14,110
G01612,9,2003,9923,0,0,13339,7058,14,110
G01612,10,2003,12518,0,0,12862,6905,14,110
G01612,11,2003,31714,0,0,19798,10940,14,110
G01612,12,2003,36330,0,0,30327,12939,14,110
G01612,1,2004,25886,0,0,19059,20500,15,110
G01612,2,2004,24065,0,0,19596,17620,14,110
G01612,3,2004,23424,0,0,26608,18712,15,110
G01612,4,2004,21626,0,0,21159,17688,15,110
G01612,5,2004,24347,0,0,23803,16033,14,110
G01612,6,2004,26135,0,0,21983,21042,13,110
G01612,7,2004,26271,0,0,21467,22178,13,110
G01612,8,2004,25879,0,0,16288,18252,15,110
G01612,9,2004,8940,0,0,5603,10283,13,110
G01612,10,2004,0,0,0,0,0,0,110
G01612,11,2004,3591,0,0,0,2842,12,110
G01612,12,2004,18374,0,0,19316,24141,14,110
G01612,1,2005,19306,0,0,5620,34975,13,110
G01612,2,2005,17542,0,0,4379,37671,13,110
G01612,3,2005,18902,0,0,4914,36729,13,110
G01612,4,2005,18560,0,0,7245,39914,11,110
G01612,5,2005,10421,0,0,7099,23292,12,110
G01612,6,2005,13534,0,0,12686,27630,12,110
G01612,7,2005,15682,0,0,9664,33362,12,110
G01612,8,2005,14875,0,0,10019,27458,10,110
G01612,9,2005,0,0,0,0,0,0,110
G01612,10,2005,0,0,0,0,0,0,110
G01612,11,2005,0,0,0,0,0,0,110
G01612,12,2005,3165,0,0,1046,3323,8,110
G01614,1,2003,29036,2516,1656,11605,180667,31,159
G01614,2,2003,28859,2486,1318,10589,166836,31,159
G01614,3,2003,29884,3041,991,9037,186309,32,159
G01614,4,2003,31222,2402,929,9756,186814,32,159
G01614,5,2003,28660,2118,1119,11018,167062,32,159
G01614,6,2003,28490,2376,1001,8317,167545,33,159
G01614,7,2003,28416,2826,839,9787,183877,32,159
G01614,8,2003,28099,992,107,8247,159623,32,159
G01614,9,2003,28172,522,23,6949,134532,32,159
G01614,10,2003,1077,38,0,275,6454,23,159
G01614,11,2003,27891,92,1,11413,131363,30,159
G01614,12,2003,32410,38,0,8789,157742,31,159
G01614,1,2004,32920,0,0,14856,162738,31,159
G01614,2,2004,28005,0,0,14591,123549,29,159
G01614,3,2004,33383,0,0,13593,126442,27,159
G01614,4,2004,30189,0,0,20309,143690,26,159
G01614,5,2004,30810,0,0,10250,125967,29,159
G01614,6,2004,29106,0,0,10114,133929,29,159
G01614,7,2004,25245,0,0,10515,133439,27,159
G01614,8,2004,18215,0,0,4435,84154,29,159
G01614,9,2004,10345,0,0,1263,42045,27,159
G01614,10,2004,0,0,0,0,0,0,159
G01614,11,2004,0,0,0,0,0,0,159
G01614,12,2004,0,0,0,0,0,0,159
G01614,1,2005,0,0,0,0,0,0,159
G01614,2,2005,0,0,0,0,0,0,159
G01614,3,2005,0,0,0,0,0,0,159
G01614,4,2005,0,0,0,0,0,0,159
G01614,5,2005,0,0,0,0,0,0,159
G01614,6,2005,0,0,0,0,0,0,159
G01614,7,2005,0,0,0,0,0,0,159
G01614,8,2005,0,0,0,0,0,0,159
G01614,9,2005,0,0,0,0,0,0,159
G01614,10,2005,0,0,0,0,0,0,159
G01614,11,2005,0,0,0,0,0,0,159
G01614,12,2005,0,0,0,0,0,0,159
G01618,1,2003,11721,0,605,15767,27297,6,137
G01618,2,2003,13584,0,1913,13788,96687,6,137
G01618,3,2003,12324,0,1711,13009,91521,6,137
G01618,4,2003,423,0,0,2963,9198,2,137
G01618,5,2003,11709,0,0,1702,76558,4,137
G01618,6,2003,8048,0,1920,11074,70195,5,137
G01618,7,2003,13371,0,4495,7074,95684,5,137
G01618,8,2003,14481,0,2596,8707,90467,6,137
G01618,9,2003,14451,0,2301,10684,83365,4,137
G01618,10,2003,13062,0,2276,9200,74442,5,137
G01618,11,2003,18042,0,1294,13120,70785,4,137
G01618,12,2003,17567,0,1873,13550,68473,4,137
G01618,1,2004,16262,0,1216,8818,74836,5,137
G01618,2,2004,13019,0,1419,4983,59564,4,137
G01618,3,2004,11450,0,2380,7708,61054,4,137
G01618,4,2004,10841,0,4072,8962,43176,4,137
G01618,5,2004,14124,0,4210,7669,45869,4,137
G01618,6,2004,9600,0,2985,12390,54256,4,137
G01618,7,2004,13369,0,2808,9780,55194,4,137
G01618,8,2004,11756,0,2797,10047,54818,4,137
G01618,9,2004,7326,0,1300,4766,51451,5,137
G01618,10,2004,11142,0,6575,6874,54315,6,137
G01618,11,2004,12426,0,7444,3208,60876,5,137
G01618,12,2004,12968,0,6528,5513,61527,5,137
G01618,1,2005,11386,0,1165,17639,64584,5,137
G01618,2,2005,11218,0,2672,13206,49727,6,137
G01618,3,2005,10429,0,2380,8606,42687,5,137
G01618,4,2005,9149,0,2001,9195,36390,6,137
G01618,5,2005,8691,0,1856,13320,46433,6,137
G01618,6,2005,12758,0,2283,18514,64001,7,137
G01618,7,2005,11648,0,1542,19255,58297,6,137
G01618,8,2005,11573,0,191,21135,62812,6,137
G01618,9,2005,0,0,0,0,37297,7,137
G01618,10,2005,0,0,0,0,65587,4,137
G01618,11,2005,0,0,0,0,92043,6,137
G01618,12,2005,0,0,0,0,0,0,137
G01619,1,2003,96934,257,607552,1193101,32585,24,155
G01619,2,2003,92089,202,597426,1119502,36125,25,155
G01619,3,2003,100743,1607,539873,1567990,36274,25,155
G01619,4,2003,89528,2356,529331,1412452,36028,26,155
G01619,5,2003,96011,823,444557,1231321,36973,22,155
G01619,6,2003,83164,1933,510210,1057830,39227,20,155
