Field Name,Lease Number,Completion Name,API Well Number,Reservoir Name,Test Date,Shut-In Time,Temp,SI Pressure,BH MD (feet),True Vertical Depth (feet),BH Pressure,Remark
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,8089,7351,2963,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,4000,3965,2596,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,2000,2000,1118,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,7500,6843,3026,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,3086,3170,3195,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,2000,2088,2481,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,2089,2176,2645,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,9650,9194,960,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,8086,7647,930,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,5086,5100,3345,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,2000,2070,2501,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,8200,7447,3292,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,2000,2088,2481,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,4086,4164,3270,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,5500,5193,2669,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,2086,2170,835,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,8836,8383,3575,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,8089,7351,2960,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,6089,5677,3177,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,89,178,2786,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,7086,6723,3463,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,2000,2070,2502,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,7089,6501,3233,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,160,2786,1089,1178,2854,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,189,344,10066,9251,2929,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,8000,7273,3285,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,3089,3156,2707,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,2086,2170,3120,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,6000,5124,2125,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,7086,6723,922,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,189,344,9066,8422,2548,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,89,178,2362,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,8239,7481,2968,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,4000,3563,1420,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,9000,8720,2935,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,5000,4783,2646,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,9120,8839,2944,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,4000,4068,2647,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,5500,5193,2670,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,8836,8383,3580,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,3000,3072,2541,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,189,344,2066,2129,356,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,4086,4164,873,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,5000,4336,1768,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,4086,4164,864,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,69,138,1070,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,8200,7447,3295,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,190,344,10066,9251,2925,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,3000,3070,2574,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,1089,1178,2859,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,8086,7647,3528,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,7086,6723,913,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,5000,5002,2708,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,1000,1070,2431,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,3089,3156,3000,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,150,1070,5000,4336,1768,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,2086,2170,3125,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,150,1070,7819,6569,2773,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,190,344,2066,2129,352,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,8086,7647,3523,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,86,172,789,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,8986,8533,3588,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,9650,9194,970,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,7750,7056,3120,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,190,344,8066,7580,2157,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,6000,5604,2695,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,160,2786,6089,5677,3171,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,5089,4856,2812,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,8986,8533,3593,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,3000,2794,1139,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,150,1070,3000,2794,1138,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,8300,7533,3331,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,8300,7533,3334,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,86,172,797,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,6086,5910,3400,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,6000,5896,2764,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,89,178,2362,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,7089,6501,2910,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,4000,3965,2596,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,1000,1089,2421,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,89,178,2519,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,160,2786,8000,7273,3280,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,5089,4856,2813,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,3000,3072,2541,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,6500,6013,2724,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,9086,8633,949,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,2086,2170,827,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,7819,6569,2773,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,150,1070,4000,3563,1419,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,7000,6790,2819,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,4000,4068,2648,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,7500,6843,3024,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,164,2362,7000,6426,2841,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,8586,8136,939,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,160,2786,7589,6918,3256,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,9120,8839,2945,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,8000,7273,3217,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,189,344,66,132,344,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,185,2971,1086,1171,3044,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,8000,7731,2875,
EI231,G00977, A002,177094129400,7400 FB-A2,5/29/2006,25,161,2519,6089,5677,2863,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,6086,5910,907,
EI231,G00977, A005,177094129700,8600 FB-A5,7/10/2008,6,186,2971,6086,5910,3405,
EI231,G00977, A003,177094130600,6400 FB-A3,12/10/2010,4,147,1070,1000,1062,1094,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,3000,3070,2575,
EI231,G00977, A002,177094129400,7450 FB-A2,4/16/2005,24,165,2362,8100,7360,3256,
EI231,G00977, A006,177094132701,8600 FB-A6,8/12/2005,4,190,344,9066,8422,2544,
EI231,G00977, A002,177094129400,7300 FB-A2,7/8/2008,6,162,2786,4089,4039,3063,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,188,2367,1000,1070,2431,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,5000,5002,2707,
EI231,G00980, A007,177094132800,8700/8800,12/16/2010,4,184,2367,70,140,2366,
EI231,G00977, A005,177094129700,9200 FB-214-2,6/17/2007,6,183,797,8586,8136,949,
EI238,G00982,AA002,177094106200,C-8 FB-AA,3/6/2005,15,161,319,4000,4057,337,
EI238,G00983, I001,177094054301,D-4 FB-H,11/6/2005,12,207,1250,12162,11416,2166,
EI238,G00983, C003,177090065401,C-1 FB-C,4/2/2006,17,174,820,4073,4017,908,
EI238,G00983, G005,177094032602,D-5B FB-H,12/16/2006,48,220,1299,61,122,1299,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,9049,8895,1290,
EI238,G00983, C003,177090065401,C-1 FB-C,12/6/2007,4,174,1280,7073,6858,1523,
EI238,G00983, I009,177094111902,D-4 FB-H,11/21/2007,24,199,1115,6086,6170,1284,
EI238,G00983, L009,177094147903,C-1 FB-C,9/18/2009,96,164,1391,1078,1153,1426,
EI238,G03331, C002,177094135400,D3-A,3/31/2010,20,228,2274,47,94,2274,
EI238,G00983, L009,177094147903,C-1 FB-C,11/9/2010,12,164,1323,3078,3141,1420,
EI238,G00983, I005,177094057500,D-4 FB-H,7/29/2005,24,218,2061,8054,7946,2538,
EI238,G00983, I005,177094057500,D-4 FB-H,7/29/2005,24,218,2061,8054,7946,2537,
EI238,G10741, L004,177094134101,D-2 FB-L4 ST,9/2/2006,36,180,776,5062,4977,867,
EI238,G00983, I004,177094057101,D-2 FB-H,2/5/2008,21,196,1144,6065,5863,2401,
EI238,G00983, I005,177094057500,D-3B FB-H,4/5/2009,24,202,3440,11054,10796,4396,
EI238,G00983, L009,177094147903,C-1 FB-C,9/14/2010,4,167,1371,8559,8185,1658,
EI238,G00983, G012,177094040901,D-2 Stray FB-G,7/27/2005,12,209,1131,2047,2091,1243,
EI238,G00983, I001,177094054301,D-4 FB-H,11/6/2005,12,207,1250,3062,3108,1370,
EI238,G00983, C016,177090070803,B-7A FB-CA,4/30/2006,4,152,1498,6073,5687,2342,
EI238,G00983, G003,177094031201,C-12 FB-G,1/14/2007,6,182,2895,8062,7783,3438,
EI238,G00983, C013,177090071701,C-6E FB-C13ST,11/14/2006,7,165,1595,8000,7723,2694,
EI238,G00983, I002,177094055001,C-12 FB-G,11/19/2006,24,179,127,9963,9246,3851,
EI238,G00983, I008,177094060302,D-6 FB-H,8/18/2006,24,203,1384,6000,5581,1580,
EI238,G00983, G005,177094032602,D-5B FB-H,12/16/2006,48,220,1299,12500,11599,1660,
EI238,G00983, G005,177094032602,D-5B FB-H,12/16/2006,48,220,1299,10000,9368,1580,
EI238,G00983, I002,177094055001,C-12 FB-G,11/19/2006,24,179,127,4088,4072,1438,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/5/2007,7,115,1250,61,122,1231,
EI238,G05505, B001,177094079200,14 FB2,10/21/2007,4,224,508,1044,1088,519,
EI238,G00983, L005,177094134201,D-2 FB-C20,11/9/2007,99,165,410,5064,5112,1753,
EI238,G00983, L005,177094134201,D-2 FB-C20,11/9/2007,99,165,410,1064,1127,473,
EI238,G05505, B001,177094079200,14 FB2,10/21/2007,4,224,508,2044,2088,532,
EI238,G00981, K010,177094131100,D-1 FB-K1,3/7/2009,4,155,900,64,127,858,
EI238,G00983, C002,177090064302,C-1 FB-C,6/11/2009,6,167,1350,2076,2152,1389,
EI238,G00983, I009,177094111902,D-4 FB-H,4/11/2009,24,205,745,4086,4172,814,
EI238,G00982, A006,177090064100,D-6 FB-H,3/13/2009,24,187,99999,9030,8607,1858,
EI238,G03331, A010,177094040601,A-20 Sand,3/1/2007,11,164,2881,3000,3070,3088,
EI238,G00983, G005,177094032602,D-5B FB-H,3/24/2010,4,54,1038,11500,10694,1147,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/8/2010,12,100,901,6749,4395,1800,
EI238,G00983, L009,177094147903,C-1 FB-C,9/14/2010,4,167,1371,3078,3141,1473,
EI238,G00983, L008,177094147802,C-10 FB-L8,9/8/2010,4,181,3579,9000,8506,6116,
EI238,G00982, H015,177094050201,D-3B FB-H,9/28/2010,12,210,1085,2000,2069,1120,
EI238,G00983, H018,177094138100,C-1 FB-H18,7/18/2010,13,88,795,9047,7592,1056,
EI238,G00982, H015,177094050201,D-3B FB-H,9/28/2010,12,208,1085,3000,3060,1152,
EI238,G00983, G012,177094040901,D-2 Stray FB-G,7/27/2005,12,209,1131,4047,3993,1346,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,7096,7089,1811,
EI238,G00983, G005,177094032602,D-5B FB-H,12/16/2006,48,220,1299,4000,4010,1418,
EI238,G00983, L003,177094134000,C-5 FB-C,5/23/2007,24,165,1036,8419,8224,1602,
EI238,G00983, I009,177094111902,D-4 FB-H,11/21/2007,24,202,1115,3086,3172,1201,
EI238,G00983, L005,177094134201,D-2 FB-C20,11/9/2007,99,162,410,2064,2126,793,
EI238,G00983, G003,177094031201,C-11 FB-G,8/9/2007,14,179,2242,9350,8739,2980,
EI238,G00983, G005,177094032602,D-5B FB-H,3/24/2010,4,54,1038,3000,3058,1100,
EI238,G00982,AA002,177094106200,C-8 FB-AA,3/6/2005,15,161,319,1000,1058,320,
EI238,G07736, B001,177094099700,D-3B,7/26/2005,144,234,785,9000,9059,982,
EI238,G00983, G003,177094031201,C-15 FB-G,8/4/2005,7,183,750,5000,4948,978,
EI238,G00983, C003,177090065401,C-1 FB-C,4/2/2006,17,168,820,8573,8259,1924,
EI238,G00983, C002,177090064302,C-1 FB-C,4/22/2006,22,169,800,5076,5114,854,
EI238,G00981, K002,177094099401,B-7 FB-K2ST,7/13/2006,99,114,636,65,130,639,
EI238,G03331, A010,177094040601,A-30 Sand,1/3/2007,19,149,392,8000,7646,462,
EI238,G00983, L003,177094134000,C-5 FB-C,5/23/2007,24,168,1036,5042,5078,1164,
EI238,G00983, C002,177090064302,C-1 FB-C,12/7/2007,16,164,1534,9076,8291,1855,
EI238,G00983, C006,177090068102,B-15 FB-C,11/17/2010,15,167,977,6071,5709,1790,
EI238,G00983, L009,177094147903,C-1 FB-C,11/9/2010,12,164,1323,4078,4126,1452,
EI238,G10741, A005,177094116300,UPPER BUL 2,2/19/2005,4,192,3360,12065,9822,3147,
EI238,G00983, I001,177094054301,D-4 FB-H,11/6/2005,12,207,1250,5062,5007,1445,
EI238,G00983, C002,177090064302,C-1 FB-C,4/22/2006,22,170,800,6076,5999,900,
EI238,G00981, K002,177094099401,B-7 FB-K2ST,7/13/2006,99,114,636,1000,1065,652,
EI238,G00983, I002,177094055001,C-12 FB-G,11/19/2006,24,179,127,2088,2175,542,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,8049,7962,1266,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/5/2007,7,115,1250,2061,2079,1291,
EI238,G05505, B001,177094079200,14 FB2,10/21/2007,4,224,508,12544,12583,645,
EI238,G00983, L005,177094134201,D-1 FB-L-5ST,2/10/2008,4,158,2010,2064,2126,2514,
EI238,G00983, I005,177094057500,D-3B FB-H,4/5/2009,24,202,3440,10054,9842,4305,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/8/2010,12,102,901,61,122,894,
EI238,G00983, H018,177094138100,C-1 FB-H18,7/18/2010,13,88,795,7047,6008,910,
EI238,G00983, I009,177094111902,D-5B FB-H,9/4/2010,99,209,44,9000,8839,2622,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,5096,5144,1735,
EI238,G00981, K002,177094099401,B-7 FB-K2ST,7/13/2006,99,115,636,3000,2974,676,
EI238,G00983, C016,177090070803,B-7A FB-CA,4/30/2006,4,152,1498,2073,2142,1581,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,10049,9822,1304,
EI238,G00983, I008,177094060302,D-5B FB-H,10/18/2007,6,199,2850,11089,10111,3594,
EI238,G00983, I008,177094060302,D-5B FB-H,10/18/2007,6,199,2850,10089,9122,3524,
EI238,G00983, I004,177094057101,D-2 FB-H,2/5/2008,21,196,1144,7065,6767,2695,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,10096,9689,1904,
EI238,G00983, C002,177090064302,C-1 FB-C,4/22/2006,22,169,800,9405,8534,2034,
EI238,G00981, K011,177094139100,B-7 FB-K11,7/13/2006,99,114,300,4061,3453,325,
EI238,G00983, C016,177090070803,B-7A FB-CA,4/30/2006,4,152,1498,5573,5365,2241,
EI238,G00981, K010,177094131100,D-1 FB-K1,6/6/2007,12,157,1500,7564,7182,2612,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,10299,10055,1310,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/5/2007,7,115,1250,6549,4342,1571,
EI238,G07736, A004,177094037806,"""C-13""SAND",1/3/2007,6,189,3410,6032,5982,3842,
EI238,G00983, C003,177090065401,C-1 FB-C,12/6/2007,4,174,1280,8950,8611,2083,
EI238,G00981, K008,177094130400,C-15 FB-K7,3/9/2009,24,149,1088,7566,6847,2951,
EI238,G00981, K011,177094139100,A-26 FB-K4,3/8/2009,24,114,1200,2061,2079,1234,
EI238,G03331, C002,177094135400,D3-A,3/31/2010,20,228,2274,13989,13649,3017,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/8/2010,12,100,901,3061,2915,1146,
EI238,G00983, L009,177094147903,C-1 FB-C,11/9/2010,12,164,1323,2078,2141,1388,
EI238,G00983, C014,177090071902,B-1 FB-C,9/12/2006,-,999,99999,6440,5275,2600,Waiver approved.
EI238,G10741, L007,177094142400,LP2 FB-L7,12/20/2010,4,233,8887,12000,9882,11265,
EI238,G00983, I005,177094057500,D-4 FB-H,7/29/2005,24,218,2061,2054,2107,2193,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,11096,10519,1943,
EI238,G00983, C003,177090065401,C-1 FB-C,4/2/2006,17,174,820,7073,6858,1253,
EI238,G00981, K011,177094139100,B-7 FB-K11,7/13/2006,99,115,300,6561,4345,330,
EI238,G00981, K002,177094099401,B-7 FB-K2ST,7/13/2006,99,114,636,5000,4690,702,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,8549,8429,1270,
EI238,G00983, C002,177090064302,C-1 FB-C,12/7/2007,16,164,1534,2076,2152,1614,
EI238,G00982, H015,177094050201,D-3B FB-H,1/5/2008,6,210,1056,12900,11803,4058,
EI238,G00983, I004,177094057101,D-2 FB-H,2/5/2008,21,196,1144,4065,4047,1794,
EI238,G00983, G003,177094031201,C-11 FB-G,8/9/2007,14,179,2242,4062,4079,2480,
EI238,G03331, A010,177094040601,A-20 Sand,3/1/2007,11,164,2881,70,140,2891,
EI238,G00983, L008,177094147802,C-15 FB-L8,3/13/2010,24,66,2510,1078,1153,3042,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,6096,6136,1770,
EI238,G10741, L004,177094134101,D-2 FB-L4 ST,9/2/2006,36,180,776,3062,3118,831,
EI238,G00983, G003,177094031201,C-12 FB-G,1/14/2007,6,182,2895,5062,5005,3244,
EI238,G00983, C013,177090071701,C-6E FB-C13ST,11/14/2006,7,165,1595,5000,4910,1798,
EI238,G00981, K010,177094131100,D-1 FB-K1,6/6/2007,12,157,1500,64,127,1554,
EI238,G00983, H001,177094026501,D-5B FB-H,6/12/2007,12,177,1075,6048,5916,1273,
EI238,G00983, L005,177094134201,D-2 FB-C20,11/9/2007,99,165,410,8400,7822,2630,
EI238,G00983, L005,177094134201,D-1 FB-L-5ST,6/24/2010,48,88,8112,8064,7501,3068,
EI238,G00983, H018,177094138100,C-1 FB-H18,7/18/2010,13,88,795,2047,2086,832,
EI238,G00983, L009,177094147903,C-1 FB-C,9/14/2010,4,164,1371,8559,8185,1658,
EI238,G00983, L009,177094147903,C-1 FB-C,9/14/2010,4,164,1371,5078,5113,1539,
EI238,G00983, L008,177094147802,C-10 FB-L8,9/8/2010,4,184,3579,6000,5874,5292,
EI238,G00983, L008,177094147802,C-10 FB-L8,9/8/2010,4,181,3579,7000,6760,5573,
EI238,G00983, G012,177094040901,D-2 Stray FB-G,7/27/2005,12,209,1131,2047,2091,1242,
EI238,G00983, G003,177094031201,C-15 FB-G,8/4/2005,7,185,750,1000,1062,898,
EI238,G10741, K005,177094110600,D2 FB-K5,7/17/2006,38,187,1111,10054,8234,1476,
EI238,G00983, G012,177094040901,D-2 Stray FB-G,7/27/2005,12,209,1131,11247,10621,2404,
EI238,G00981, K011,177094139100,B-7 FB-K11,7/13/2006,99,114,300,61,122,303,
EI238,G00983, C016,177090070803,B-7A FB-CA,4/30/2006,4,152,1498,7073,6254,2514,
EI238,G00983, H005,177094040101,D-3A FB-H,6/16/2007,12,179,1065,8049,7962,1258,
EI238,G00983, G005,177094032602,D-5B FB-H,12/16/2006,48,220,1299,10000,9368,1589,
EI238,G00982, H015,177094050201,D-3B FB-H,1/5/2008,6,209,1056,69,138,1050,
EI238,G00983, L005,177094134201,D-1 FB-L-5ST,2/10/2008,4,158,2010,5064,5112,3483,
EI238,G00982, A006,177090064100,D-6 FB-H,3/13/2009,24,188,99999,5030,4972,325,
EI238,G00982, A006,177090064100,D-6 FB-H,3/13/2009,24,187,99999,6030,5879,673,
EI238,G00981, K011,177094139100,A-26 FB-K4,3/8/2009,24,114,1200,3061,2915,1388,
EI238,G10741, K006,177094124501,B-7 FB-K6,3/5/2009,24,116,1096,51,102,1092,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/8/2010,12,100,901,5561,4023,1629,
EI238,G00983, L009,177094147903,C-1 FB-C,9/14/2010,4,164,1371,6078,6089,1572,
EI238,G00982, H015,177094050201,D-3B FB-H,9/28/2010,12,208,1085,11000,10067,3371,
EI238,G00982, H015,177094050201,D-3B FB-H,9/28/2010,12,210,1085,6000,5727,1343,
EI238,G00983, C006,177090068102,B-15 FB-C,11/17/2010,15,167,977,5071,4774,1349,
EI238,G02900, A005,177094029001,BN 52,10/10/2009,-,999,99999,,,,Waiver approved.
EI238,G00983, H005,177094040101,D-3A FB-H,7/31/2005,6,999,2381,4049,4096,3413,No temp recorded
EI238,G00983, G009,177094035001,C-7 FB-G9ST,8/1/2005,-,180,118,9000,8322,274,
EI238,G00983, I008,177094060302,D-6 FB-H,8/18/2006,24,203,1384,12000,10934,1776,
EI238,G03331, A010,177094040601,A-30 Sand,1/3/2007,19,149,392,6000,5975,444,
EI238,G00983, C017,177094123400,C-5 FB-C,6/1/2007,12,169,850,7061,6811,1176,
EI238,G07736, A004,177094037806,"""C-13""SAND",1/3/2007,6,189,3410,73,146,3410,
EI238,G00983, I004,177094057101,D-2 FB-H,2/5/2008,21,196,1144,10065,9498,3604,
EI238,G10741, K005,177094110600,D2 FB-K5,3/7/2009,24,185,650,1054,1108,689,
EI238,G00981, K008,177094130400,C-15 FB-K7,3/9/2009,24,149,1088,3066,3002,1668,Chevron submitting corrected DO report to correct KB to 131'
EI238,G00983, C002,177090064302,C-1 FB-C,6/11/2009,6,167,1350,5076,5114,1488,
EI238,G00983, I005,177094057500,D-3B FB-H,4/5/2009,24,202,3440,6054,6030,3933,
EI238,G00983, I009,177094111902,D-4 FB-H,4/11/2009,24,200,745,8086,8056,881,
EI238,G00983, L002,177094133700,D-1 FB-C19,4/5/2005,20,171,680,7381,6873,2989,
EI238,G00983, G003,177094031201,C-12 FB-G,1/14/2007,6,182,2895,2062,2124,3041,
EI238,G00983, I002,177094055001,C-12 FB-G,11/19/2006,24,179,127,88,176,127,
EI238,G00983, G009,177094035001,C-7 FB-G9ST,8/1/2005,-,180,118,4000,4056,128,
EI238,G00983, I005,177094057500,D-4 FB-H,7/29/2005,24,218,2061,54,108,2061,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,1096,1144,1574,
EI238,G00983, F003,177094009300,D06 G,11/11/2005,4,192,1539,11346,10705,1950,
EI238,G00983, C002,177090064302,C-1 FB-C,4/22/2006,22,169,800,76,152,767,
EI238,G00983, C003,177090065401,C-1 FB-C,12/6/2007,4,174,1280,6073,5909,1362,
EI238,G00983, I009,177094111902,D-4 FB-H,11/21/2007,24,202,1115,11086,10372,1406,
EI238,G00981, K008,177094130400,C-15 FB-K7,3/9/2009,24,149,1088,1066,1067,1108,
EI238,G10741, K005,177094110600,D2 FB-K5,7/17/2006,38,187,1111,12700,10099,2079,
EI238,G00983, C016,177090070803,B-7A FB-CA,4/30/2006,4,152,1498,1073,1146,1543,
EI238,G00983, C013,177090071701,C-6E FB-C13ST,11/14/2006,7,165,1595,4500,4469,1763,
EI238,G00983, I009,177094111902,D-4 FB-H,11/21/2007,24,199,1115,86,172,1115,
EI238,G00983, L001,177094133601,C-12 FB-L1ST,9/17/2009,96,145,916,4078,4088,1677,
EI238,G00981, K008,177094130400,C-15 FB-K7,3/9/2009,24,149,1088,3066,3002,1664,
EI238,G00981, K011,177094139100,A-26 FB-K4,3/8/2009,24,114,1200,6549,4342,1906,
EI238,G00981, K011,177094139100,A-26 FB-K4,6/8/2010,12,102,901,5561,4023,1625,
