afxNpdidAfexArea,afxName,afxKind,afxDateApproved,afxDateValidFrom,afxDateValidTo,afxActive,afxFactPageUrl,afxFactMapUrl,afxPublishOnInternet,cmpLongName,cmpFactPageUrl,cmpNpdidCompany,afxDateUpdated,afxDateUpdatedMax,afxAreaGeometryWKT
40829423,GARANTIANA WEST AFEX,AFEX WELL,2022-04-25 00:00:00,2021-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40829473,ECHINO AFEX L1,AFEX WELL LEVEL 1,2022-04-27 00:00:00,2021-01-01 00:00:00,2021-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40829511,ECHINO AFEX L2,AFEX WELL LEVEL 2,2022-04-27 00:00:00,2022-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40829530,APODIDA AFEX,AFEX WELL,2022-04-27 00:00:00,2021-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40845884,KNARR AFEX L1,AFEX PROD LEVEL 1,2022-05-19 00:00:00,2022-05-02 00:00:00,2023-05-01 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40889788,ROLVSNES AFEX,AFEX GEN NO PROD,2022-07-08 00:00:00,2019-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
40916083,ALTA NEIDEN AFEX,AFEX GEN NO PROD,2023-11-28 00:00:00,2021-01-01 00:00:00,2022-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-03 00:00:00,POLYGON EMPTY
41287783,BREIDABLIKK PL 169 AFEX,AFEX PROD,2022-10-17 00:00:00,2020-09-28 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-11-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.6666667000000643 59.25000000000006,2.6666667000000643 59.25416670000004,2.6666667000000643 59.258333400000026,2.6666667000000643 59.262500000000045,2.6666667000000643 59.26666670000003,2.6583334000000605 59.26666670000003,2.650000000000034 59.26666670000003,2.650000000000034 59.27083340000007,2.650000000000034 59.275000000000034,2.650000000000034 59.279166700000076,2.650000000000034 59.28333330000004,2.6416667000000302 59.28333330000004,2.6333333000000607 59.28333330000004,2.625000000000057 59.28333330000004,2.616666700000053 59.28333330000004,2.6083333000000266 59.28333330000004,2.6000000000000227 59.28333330000004,2.6000000000000227 59.27916660000005,2.6000000000000227 59.275000000000034,2.6000000000000227 59.27083330000005,2.6000000000000227 59.26666670000003,2.6000000000000227 59.262500000000045,2.6000000000000227 59.25833330000006,2.6000000000000227 59.25416670000004,2.6000000000000227 59.25000000000006,2.6000000000000227 59.24583330000007,2.6000000000000227 59.24166670000005,2.6000000000000227 59.23750000000007,2.6000000000000227 59.23333330000003,2.6083333000000266 59.23333330000003,2.616666700000053 59.23333330000003,2.625000000000057 59.23333330000003,2.6333334000000264 59.23333330000003,2.6416667000000302 59.23333330000003,2.650000000000034 59.23333330000003,2.6583334000000605 59.23333330000003,2.6666667000000643 59.23333330000003,2.6666667000000643 59.23750000000007,2.6666667000000643 59.24166670000005,2.6666667000000643 59.24583330000007,2.6666667000000643 59.25000000000006))"
41319868,VESLEFRIKK AFEX LEVEL 2,AFEX PROD LEVEL 2,2023-03-20 00:00:00,2023-02-18 00:00:00,2024-02-17 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319869,KNARR AFEX LEVEL 2,AFEX PROD LEVEL 2,2022-11-28 00:00:00,2023-05-02 00:00:00,2024-05-01 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319870,APODIDA AFEX LEVEL 1,AFEX WELL LEVEL 1,2022-11-29 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319871,GARANTIANA WEST AFEX LEVEL 1,AFEX WELL LEVEL 1,2022-11-28 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319872,7 FJELL AFEX LEVEL 2,AFEX WELL LEVEL 2,2022-11-29 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319873,SWISHER AFEX LEVEL 2,AFEX WELL LEVEL 2,2022-11-29 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319874,SEGMENT D PL359 AFEX LEVEL 2,AFEX WELL LEVEL 2,2022-11-29 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,,POLYGON EMPTY
41319875,SIGRUN EAST AFEX LEVEL 2,AFEX WELL LEVEL 2,2022-11-29 00:00:00,2023-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319876,BREIDABLIKK_PL 001CS AFEX,AFEX PROD,2022-12-05 00:00:00,2020-09-28 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-12-07 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.533333300000038 59.24166670000005,2.525000000000034 59.24166670000005,2.5166667000000302 59.24166670000005,2.5166667000000302 59.23750000000007,2.5166667000000302 59.23333330000003,2.525000000000034 59.23333330000003,2.533333300000038 59.23333330000003,2.533333300000038 59.23750000000007,2.533333300000038 59.24166670000005))"
41319877,BREIDABLIKK_PL 001DS AFEX,AFEX PROD,2022-12-05 00:00:00,2021-06-07 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-12-06 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.533333300000038 59.24166670000005,2.527083300000072 59.24166670000005,2.5208333000000493 59.24166670000005,2.5208333000000493 59.23750000000007,2.5166667000000302 59.23750000000007,2.5166667000000302 59.23333330000003,2.5083333000000607 59.23333330000003,2.5083333000000607 59.229166700000064,2.500000000000057 59.229166700000064,2.500000000000057 59.22500000000008,2.5083333000000607 59.22500000000008,2.5083333000000607 59.22083340000006,2.5083333000000607 59.216666700000076,2.5166666000000646 59.216666700000076,2.525000000000034 59.216666700000076,2.533333300000038 59.216666700000076,2.533333300000038 59.22083340000006,2.533333300000038 59.22500000000008,2.533333300000038 59.229166700000064,2.533333300000038 59.23333340000005,2.533333300000038 59.23750000000007,2.533333300000038 59.24166670000005))"
41319879,HASSELMUS AFEX,AFEX PROD,2022-12-09 00:00:00,2021-06-25 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2022-12-13 00:00:00,2024-01-02 00:00:00,"POLYGON ((7.666666700000064 64.38333330000006,7.676666700000055 64.38333330000006,7.686666700000046 64.38333330000006,7.696666700000037 64.38333330000006,7.706666700000028 64.38333330000006,7.716666700000076 64.38333330000006,7.716666700000076 64.38750000000005,7.716666700000076 64.39166670000003,7.716666700000076 64.39583330000005,7.716666700000076 64.40000000000003,7.725000000000023 64.40000000000003,7.733333300000027 64.40000000000003,7.733333300000027 64.40416670000008,7.733333300000027 64.40833330000004,7.733333300000027 64.41250000000008,7.733333300000027 64.41666670000006,7.733333300000027 64.42083340000005,7.733333300000027 64.42500000000007,7.733333300000027 64.42916670000005,7.733333300000027 64.43333330000007,7.725000000000023 64.43333330000007,7.716666700000076 64.43333330000007,7.708333300000049 64.43333330000007,7.7000000000000455 64.43333330000007,7.7000000000000455 64.42916670000005,7.7000000000000455 64.42500000000007,7.7000000000000455 64.42083340000005,7.7000000000000455 64.41666670000006,7.691666700000042 64.41666670000006,7.683333400000038 64.41666670000006,7.675000000000068 64.41666670000006,7.666666700000064 64.41666670000006,7.6583334000000605 64.41666670000006,7.650000000000034 64.41666670000006,7.650000000000034 64.41250000000008,7.650000000000034 64.40833330000004,7.650000000000034 64.40416670000008,7.650000000000034 64.40000000000003,7.650000000000034 64.39583330000005,7.650000000000034 64.39166670000003,7.650000000000034 64.38750000000005,7.650000000000034 64.38333330000006,7.6583334000000605 64.38333330000006,7.666666700000064 64.38333330000006))"
41319881,ULA AFEX,AFEX PROD,2024-04-05 00:00:00,2020-09-20 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2024-10-19 00:00:00,2024-10-26 00:00:00,"POLYGON ((2.900000000000034 57.10000000000008,2.900000000000034 57.104166700000064,2.900000000000034 57.10833340000005,2.900000000000034 57.11250000000007,2.900000000000034 57.11666670000005,2.8944444000000544 57.11666670000005,2.8888889000000404 57.11666670000005,2.8833333000000607 57.11666670000005,2.8833333000000607 57.12083340000004,2.8833333000000607 57.12500000000006,2.8833333000000607 57.12916670000004,2.8833333000000607 57.13333330000006,2.8777778000000467 57.13333330000006,2.872222200000067 57.13333330000006,2.866666700000053 57.13333330000006,2.859259300000076 57.13333330000006,2.8518519000000424 57.13333330000006,2.8444445000000655 57.13333330000006,2.837037100000032 57.13333330000006,2.8296296000000325 57.13333330000006,2.8222222000000556 57.13333330000006,2.814814800000022 57.13333330000006,2.807407400000045 57.13333330000006,2.800000000000068 57.13333330000006,2.800000000000068 57.129166600000076,2.800000000000068 57.12500000000006,2.800000000000068 57.12083330000007,2.800000000000068 57.11666670000005,2.800000000000068 57.11250000000007,2.800000000000068 57.10833330000003,2.800000000000068 57.104166700000064,2.800000000000068 57.10000000000008,2.8066667000000507 57.10000000000008,2.8133333000000675 57.10000000000008,2.82000000000005 57.10000000000008,2.826666600000067 57.10000000000008,2.8333333000000493 57.10000000000008,2.8333333000000493 57.09583330000004,2.8333333000000493 57.091666700000076,2.8333333000000493 57.087500000000034,2.8333333000000493 57.08333330000005,2.838888900000029 57.08333330000005,2.844444400000043 57.08333330000005,2.8500000000000227 57.08333330000005,2.8500000000000227 57.07916670000003,2.8500000000000227 57.075000000000045,2.8500000000000227 57.070833400000026,2.8500000000000227 57.06666670000004,2.8574074000000564 57.06666670000004,2.8648148000000333 57.06666670000004,2.872222200000067 57.06666670000004,2.879629600000044 57.06666670000004,2.887037100000043 57.06666670000004,2.89444450000002 57.06666670000004,2.9018519000000538 57.06666670000004,2.9092593000000306 57.06666670000004,2.9166667000000643 57.06666670000004,2.9166667000000643 57.070833400000026,2.9166667000000643 57.075000000000045,2.9166667000000643 57.07916670000003,2.9166667000000643 57.08333340000007,2.9166667000000643 57.087500000000034,2.9166667000000643 57.091666700000076,2.9166667000000643 57.09583330000004,2.9166667000000643 57.10000000000008,2.911111100000028 57.10000000000008,2.9055556000000706 57.10000000000008,2.900000000000034 57.10000000000008))"
41319882,BERLING AFEX,AFEX PROD,2023-06-28 00:00:00,2022-12-21 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2023-06-29 00:00:00,2024-01-02 00:00:00,"POLYGON ((6.333333300000049 65.13333330000006,6.341666700000076 65.13333330000006,6.350000000000023 65.13333330000006,6.350000000000023 65.13750000000005,6.350000000000023 65.14166670000003,6.350000000000023 65.14583330000005,6.350000000000023 65.15000000000003,6.358333400000049 65.15000000000003,6.366666700000053 65.15000000000003,6.366666700000053 65.15416670000008,6.366666700000053 65.15833330000004,6.366666700000053 65.16250000000008,6.366666700000053 65.16666670000006,6.375000000000057 65.16666670000006,6.383333300000061 65.16666670000006,6.383333300000061 65.17083340000005,6.383333300000061 65.17500000000007,6.383333300000061 65.17916670000005,6.383333300000061 65.18333330000007,6.39166670000003 65.18333330000007,6.400000000000034 65.18333330000007,6.400000000000034 65.18750000000006,6.400000000000034 65.19166670000004,6.400000000000034 65.19583330000006,6.400000000000034 65.20000000000005,6.4083334000000605 65.20000000000005,6.416666700000064 65.20000000000005,6.425000000000068 65.20000000000005,6.433333400000038 65.20000000000005,6.441666700000042 65.20000000000005,6.4500000000000455 65.20000000000005,6.4500000000000455 65.20416670000003,6.4500000000000455 65.20833340000007,6.4500000000000455 65.21250000000003,6.4500000000000455 65.21666670000008,6.4500000000000455 65.22083340000006,6.4500000000000455 65.22500000000008,6.4500000000000455 65.22916670000006,6.4500000000000455 65.23333340000005,6.4500000000000455 65.23750000000007,6.4500000000000455 65.24166670000005,6.4500000000000455 65.24583330000007,6.4500000000000455 65.25000000000006,6.4500000000000455 65.25416670000004,6.4500000000000455 65.25833330000006,6.4500000000000455 65.26250000000005,6.4500000000000455 65.26666660000006,6.4500000000000455 65.27083330000005,6.4500000000000455 65.27500000000003,6.4500000000000455 65.27916660000005,6.4500000000000455 65.28333330000004,6.440000000000055 65.28333330000004,6.430000000000064 65.28333330000004,6.420000000000073 65.28333330000004,6.410000000000025 65.28333330000004,6.400000000000034 65.28333330000004,6.400000000000034 65.27916660000005,6.400000000000034 65.27500000000003,6.400000000000034 65.27083340000007,6.400000000000034 65.26666670000003,6.4083334000000605 65.26666670000003,6.416666700000064 65.26666670000003,6.416666700000064 65.26250000000005,6.416666700000064 65.25833340000008,6.416666700000064 65.25416670000004,6.416666700000064 65.25000000000006,6.416666700000064 65.24583330000007,6.416666700000064 65.24166670000005,6.416666700000064 65.23750000000007,6.416666700000064 65.23333330000008,6.4083334000000605 65.23333330000008,6.400000000000034 65.23333330000008,6.400000000000034 65.22916670000006,6.400000000000034 65.22500000000008,6.400000000000034 65.22083340000006,6.400000000000034 65.21666670000008,6.39166670000003 65.21666670000008,6.383333400000026 65.21666670000008,6.375000000000057 65.21666670000008,6.366666700000053 65.21666670000008,6.366666700000053 65.21250000000003,6.366666700000053 65.20833340000007,6.366666700000053 65.20416670000003,6.366666700000053 65.20000000000005,6.358333400000049 65.20000000000005,6.350000000000023 65.20000000000005,6.341666700000076 65.20000000000005,6.333333300000049 65.20000000000005,6.333333300000049 65.19583330000006,6.333333300000049 65.19166670000004,6.333333300000049 65.18750000000006,6.333333300000049 65.18333330000007,6.3250000000000455 65.18333330000007,6.316666700000042 65.18333330000007,6.316666700000042 65.17916670000005,6.316666700000042 65.17500000000007,6.316666700000042 65.17083340000005,6.316666700000042 65.16666670000006,6.308333400000038 65.16666670000006,6.300000000000068 65.16666670000006,6.300000000000068 65.16250000000008,6.300000000000068 65.15833330000004,6.300000000000068 65.15416670000008,6.300000000000068 65.15000000000003,6.291666700000064 65.15000000000003,6.283333300000038 65.15000000000003,6.283333300000038 65.14583330000005,6.283333300000038 65.14166670000003,6.283333300000038 65.13750000000005,6.283333300000038 65.13333330000006,6.275000000000034 65.13333330000006,6.26666670000003 65.13333330000006,6.26666670000003 65.12916670000004,6.26666670000003 65.12500000000006,6.26666670000003 65.12083340000004,6.26666670000003 65.11666670000005,6.258333400000026 65.11666670000005,6.250000000000057 65.11666670000005,6.250000000000057 65.11250000000007,6.250000000000057 65.10833340000005,6.250000000000057 65.10416670000006,6.250000000000057 65.10000000000008,6.250000000000057 65.09583330000004,6.250000000000057 65.09166670000008,6.250000000000057 65.08750000000003,6.250000000000057 65.08333330000005,6.258333400000026 65.08333330000005,6.26666670000003 65.08333330000005,6.26666670000003 65.08750000000003,6.26666670000003 65.09166670000008,6.26666670000003 65.09583330000004,6.26666670000003 65.10000000000008,6.275000000000034 65.10000000000008,6.283333300000038 65.10000000000008,6.291666700000064 65.10000000000008,6.300000000000068 65.10000000000008,6.300000000000068 65.10416670000006,6.300000000000068 65.10833340000005,6.300000000000068 65.11250000000007,6.300000000000068 65.11666670000005,6.308333400000038 65.11666670000005,6.316666700000042 65.11666670000005,6.316666700000042 65.12083340000004,6.316666700000042 65.12500000000006,6.316666700000042 65.12916670000004,6.316666700000042 65.13333330000006,6.3250000000000455 65.13333330000006,6.333333300000049 65.13333330000006))"
41319883,SNØFONN AFEX,AFEX WELL,2023-05-03 00:00:00,2022-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319886,NØKKEN AFEX,AFEX GEN NO PROD,2023-06-01 00:00:00,2011-01-01 00:00:00,2018-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-10-30 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319887,LAVRANS AFEX,AFEX PROD,2022-02-02 00:00:00,2021-06-30 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2023-06-18 00:00:00,2024-01-02 00:00:00,"POLYGON ((6.633333300000061 64.86666670000005,6.633333300000061 64.87083340000004,6.633333300000061 64.87500000000006,6.633333300000061 64.87916670000004,6.633333300000061 64.88333340000008,6.633333300000061 64.88750000000005,6.633333300000061 64.89166670000003,6.633333300000061 64.89583340000007,6.633333300000061 64.90000000000003,6.633333300000061 64.90416670000008,6.633333300000061 64.90833340000006,6.633333300000061 64.91250000000008,6.633333300000061 64.91666670000006,6.625000000000057 64.91666670000006,6.616666700000053 64.91666670000006,6.608333300000027 64.91666670000006,6.600000000000023 64.91666670000006,6.600000000000023 64.91250000000008,6.600000000000023 64.90833330000004,6.600000000000023 64.90416670000008,6.600000000000023 64.90000000000003,6.600000000000023 64.89583330000005,6.600000000000023 64.89166670000003,6.600000000000023 64.88750000000005,6.600000000000023 64.88333330000006,6.591666700000076 64.88333330000006,6.583333300000049 64.88333330000006,6.583333300000049 64.87916670000004,6.583333300000049 64.87500000000006,6.583333300000049 64.87083340000004,6.583333300000049 64.86666670000005,6.5750000000000455 64.86666670000005,6.566666700000042 64.86666670000005,6.566666700000042 64.86250000000007,6.566666700000042 64.85833340000005,6.566666700000042 64.85416670000006,6.566666700000042 64.85000000000008,6.558333400000038 64.85000000000008,6.550000000000068 64.85000000000008,6.550000000000068 64.84583330000004,6.550000000000068 64.84166670000008,6.550000000000068 64.83750000000003,6.550000000000068 64.83333330000005,6.541666700000064 64.83333330000005,6.533333300000038 64.83333330000005,6.525000000000034 64.83333330000005,6.51666670000003 64.83333330000005,6.51666670000003 64.82916670000003,6.51666670000003 64.82500000000005,6.51666670000003 64.82083340000008,6.51666670000003 64.81666670000004,6.508333400000026 64.81666670000004,6.500000000000057 64.81666670000004,6.500000000000057 64.81250000000006,6.500000000000057 64.80833340000004,6.500000000000057 64.80416670000005,6.500000000000057 64.80000000000007,6.500000000000057 64.79583330000008,6.500000000000057 64.79166670000006,6.500000000000057 64.78750000000008,6.500000000000057 64.78333330000004,6.508333300000061 64.78333330000004,6.516666600000065 64.78333330000004,6.525000000000034 64.78333330000004,6.533333300000038 64.78333330000004,6.533333300000038 64.78750000000008,6.533333300000038 64.79166670000006,6.533333300000038 64.79583330000008,6.533333300000038 64.80000000000007,6.541666700000064 64.80000000000007,6.550000000000068 64.80000000000007,6.558333400000038 64.80000000000007,6.566666700000042 64.80000000000007,6.566666700000042 64.80416670000005,6.566666700000042 64.80833340000004,6.566666700000042 64.81250000000006,6.566666700000042 64.81666670000004,6.5750000000000455 64.81666670000004,6.583333300000049 64.81666670000004,6.583333300000049 64.82083340000008,6.583333300000049 64.82500000000005,6.583333300000049 64.82916670000003,6.583333300000049 64.83333330000005,6.591666700000076 64.83333330000005,6.600000000000023 64.83333330000005,6.600000000000023 64.83750000000003,6.600000000000023 64.84166670000008,6.600000000000023 64.84583330000004,6.600000000000023 64.85000000000008,6.608333400000049 64.85000000000008,6.616666700000053 64.85000000000008,6.616666700000053 64.85416670000006,6.616666700000053 64.85833340000005,6.616666700000053 64.86250000000007,6.616666700000053 64.86666670000005,6.625000000000057 64.86666670000005,6.633333300000061 64.86666670000005))"
41319888,IRPA AFEX,AFEX PROD,2023-08-16 00:00:00,2022-11-22 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2024-03-13 00:00:00,2024-03-13 00:00:00,"POLYGON ((5.216666700000076 67.00000000000006,5.226666700000067 67.00000000000006,5.2366667000000575 67.00000000000006,5.246666700000048 67.00000000000006,5.256666700000039 67.00000000000006,5.26666670000003 67.00000000000006,5.26666670000003 66.99583330000007,5.26666670000003 66.99166670000005,5.26666670000003 66.98750000000007,5.26666670000003 66.98333330000008,5.277777800000024 66.98333330000008,5.2888889000000745 66.98333330000008,5.300000000000068 66.98333330000008,5.311111100000062 66.98333330000008,5.322222200000056 66.98333330000008,5.333333300000049 66.98333330000008,5.333333300000049 66.98750000000007,5.333333300000049 66.99166670000005,5.333333300000049 66.99583330000007,5.333333300000049 67.00000000000006,5.344444400000043 67.00000000000006,5.355555600000059 67.00000000000006,5.366666700000053 67.00000000000006,5.366666700000053 67.00416670000004,5.366666700000053 67.00833340000008,5.366666700000053 67.01250000000005,5.366666700000053 67.01666670000003,5.376666700000044 67.01666670000003,5.386666700000035 67.01666670000003,5.396666700000026 67.01666670000003,5.406666700000073 67.01666670000003,5.416666700000064 67.01666670000003,5.416666700000064 67.02083340000007,5.416666700000064 67.02500000000003,5.416666700000064 67.02916660000005,5.416666700000064 67.03333330000004,5.425000000000068 67.03333330000004,5.433333300000072 67.03333330000004,5.433333300000072 67.03750000000008,5.433333300000072 67.04166670000006,5.433333300000072 67.04583330000008,5.433333300000072 67.05000000000007,5.425000000000068 67.05000000000007,5.416666700000064 67.05000000000007,5.416666700000064 67.05416670000005,5.416666700000064 67.05833340000004,5.416666700000064 67.06250000000006,5.416666700000064 67.06666670000004,5.406250000000057 67.06666670000004,5.395833400000072 67.06666670000004,5.385416700000064 67.06666670000004,5.375000000000057 67.06666670000004,5.364583300000049 67.06666670000004,5.354166700000064 67.06666670000004,5.343750000000057 67.06666670000004,5.333333300000049 67.06666670000004,5.333333300000049 67.06250000000006,5.333333300000049 67.05833340000004,5.333333300000049 67.05416670000005,5.333333300000049 67.05000000000007,5.322222200000056 67.05000000000007,5.311111100000062 67.05000000000007,5.300000000000068 67.05000000000007,5.2888889000000745 67.05000000000007,5.277777800000024 67.05000000000007,5.26666670000003 67.05000000000007,5.258333400000026 67.05000000000007,5.250000000000057 67.05000000000007,5.250000000000057 67.04583330000008,5.250000000000057 67.04166670000006,5.250000000000057 67.03750000000008,5.250000000000057 67.03333330000004,5.238888900000063 67.03333330000004,5.227777800000069 67.03333330000004,5.216666700000076 67.03333330000004,5.216666700000076 67.02916660000005,5.216666700000076 67.02500000000003,5.216666700000076 67.02083340000007,5.216666700000076 67.01666670000003,5.208333400000072 67.01666670000003,5.2000000000000455 67.01666670000003,5.191666700000042 67.01666670000003,5.183333300000072 67.01666670000003,5.183333300000072 67.01250000000005,5.183333300000072 67.00833340000008,5.183333300000072 67.00416670000004,5.183333300000072 67.00000000000006,5.183333300000072 66.99583330000007,5.183333300000072 66.99166670000005,5.183333300000072 66.98750000000007,5.183333300000072 66.98333330000008,5.194444400000066 66.98333330000008,5.205555600000025 66.98333330000008,5.216666700000076 66.98333330000008,5.216666700000076 66.98750000000007,5.216666700000076 66.99166670000005,5.216666700000076 66.99583330000007,5.216666700000076 67.00000000000006))"
41319889,ATLA AFEX LEVEL 1,AFEX PROD LEVEL 1,2023-08-23 00:00:00,2023-06-23 00:00:00,2024-06-22 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-07-08 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319890,BYGVE SKIRNE AFEX LEVEL 1,AFEX PROD LEVEL 1,2023-08-23 00:00:00,2023-06-23 00:00:00,2024-06-22 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-07-08 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319891,STORJO AFEX,AFEX WELL,2023-08-25 00:00:00,2022-01-01 00:00:00,2023-12-31 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
41319893,SYMRA AFEX,AFEX PROD,2023-09-27 00:00:00,2022-12-16 00:00:00,,Y,N/A,N/A,Y,N/A,N/A,,2023-09-28 00:00:00,2024-01-02 00:00:00,"POLYGON ((2.3333333000000493 58.950000000000045,2.3333333000000493 58.95416670000003,2.3333333000000493 58.95833330000005,2.3333333000000493 58.962500000000034,2.3333333000000493 58.966666700000076,2.3333333000000493 58.97083330000004,2.3333333000000493 58.97500000000008,2.3333333000000493 58.979166700000064,2.3333333000000493 58.98333330000003,2.3333333000000493 58.98750000000007,2.3333333000000493 58.99166670000005,2.3333333000000493 58.99583330000007,2.3333333000000493 59.00000000000006,2.3250000000000455 59.00000000000006,2.3166667000000416 59.00000000000006,2.308333300000072 59.00000000000006,2.300000000000068 59.00000000000006,2.2916667000000643 59.00000000000006,2.2833334000000605 59.00000000000006,2.275000000000034 59.00000000000006,2.2666667000000302 59.00000000000006,2.2666667000000302 58.99583330000007,2.2666667000000302 58.99166670000005,2.2666667000000302 58.98750000000007,2.2666667000000302 58.98333330000003,2.2666667000000302 58.979166700000064,2.2666667000000302 58.97500000000008,2.2666667000000302 58.97083330000004,2.2666667000000302 58.966666700000076,2.2666667000000302 58.962500000000034,2.2666667000000302 58.95833330000005,2.2666667000000302 58.95416670000003,2.2666667000000302 58.950000000000045,2.275000000000034 58.950000000000045,2.275000000000034 58.94583330000006,2.275000000000034 58.94166670000004,2.275000000000034 58.93750000000006,2.275000000000034 58.93333330000007,2.283333300000038 58.93333330000007,2.2916667000000643 58.93333330000007,2.300000000000068 58.93333330000007,2.308333300000072 58.93333330000007,2.316666600000076 58.93333330000007,2.3250000000000455 58.93333330000007,2.3333333000000493 58.93333330000007,2.3333333000000493 58.93750000000006,2.3333333000000493 58.94166670000004,2.3333333000000493 58.94583330000006,2.3333333000000493 58.950000000000045))"
41319894,VALE AFEX LEVEL 1,AFEX PROD LEVEL 1,2023-09-28 00:00:00,2023-09-06 00:00:00,2023-10-01 00:00:00,N,N/A,N/A,Y,N/A,N/A,,2024-06-07 00:00:00,2024-01-02 00:00:00,POLYGON EMPTY
