Lease Number,Production Month,Production Year,Lease Oil Production (BBL),Lease Condensate Production (BBL),Lease Gas-Well-Gas Production (MCF),Lease Oil-Well-Gas Production (MCF),Lease Water Production (BBL),Producing Completions,Lease Max Water Depth (meters)
G01865,11,2002,0,8413,530437,0,1383,3,7
G01865,12,2002,0,13008,701918,0,2356,4,7
G01870,1,2000,105390,0,0,176365,189071,13,20
G01870,2,2000,92599,0,0,153145,170274,16,20
G01870,3,2000,84417,0,0,182456,134934,17,20
G01870,4,2000,77143,0,0,219060,211981,16,20
G01870,5,2000,72624,0,0,204072,229779,15,20
G01870,6,2000,70757,0,0,161865,217637,17,20
G01870,7,2000,95111,0,0,126019,187433,17,20
G01870,8,2000,64691,0,0,51800,144426,14,20
G01870,9,2000,60245,0,0,35356,163781,14,20
G01870,10,2000,56437,0,0,37938,174005,13,20
G01870,11,2000,63853,0,0,28823,133684,13,20
G01870,12,2000,79891,134,51216,56763,173950,16,20
G01870,1,2001,75426,555,39365,52774,129980,16,20
G01870,2,2001,67561,711,29890,123999,158667,15,20
G01870,3,2001,74726,0,0,337839,101867,13,20
G01870,4,2001,55983,2115,202401,380781,111697,15,20
G01870,5,2001,45601,17877,301719,298433,122228,17,20
G01870,6,2001,37543,34418,285259,56364,139918,15,20
G01870,7,2001,40668,29425,149661,185151,113359,13,20
G01870,8,2001,43172,26456,248531,167551,196446,14,20
G01870,9,2001,40709,19218,83312,282448,200486,13,20
G01870,10,2001,41317,13382,48242,215445,214590,11,20
G01870,11,2001,31626,9017,40478,107027,189197,13,20
G01870,12,2001,48375,7113,29342,174532,144439,10,20
G01870,1,2002,51727,5901,8067,186254,141457,8,20
G01870,2,2002,39326,5108,12487,162450,133494,10,20
G01870,3,2002,72983,5400,151676,125245,133735,11,20
G01870,4,2002,94803,5734,157843,239433,153937,11,20
G01870,5,2002,85700,6085,168821,188431,147321,10,20
G01870,6,2002,65190,4698,139530,121098,153498,11,20
G01870,7,2002,58745,5766,185898,64648,110253,9,20
G01870,8,2002,57219,5827,174897,69271,152605,10,20
G01870,9,2002,52466,6196,134299,51008,97178,9,20
G01870,10,2002,44571,7267,126277,52034,71555,8,20
G01870,11,2002,44373,9174,109637,40813,131899,8,20
G01870,12,2002,49682,8859,98364,78066,177389,9,20
G01874,1,2000,19989,0,5927,58210,481751,17,54
G01874,2,2000,18970,0,6710,60350,420536,17,54
G01874,3,2000,23128,0,12051,68643,542271,17,54
G01874,4,2000,20853,0,11646,71825,499936,17,54
G01874,5,2000,13942,0,12531,40620,315362,17,54
G01874,6,2000,22291,0,13067,76268,524409,17,54
G01874,7,2000,18069,0,12591,65261,436090,17,54
G01874,8,2000,19453,0,10418,83420,488318,17,54
G01874,9,2000,15792,0,9128,53194,370975,17,54
G01874,10,2000,12907,0,11063,45163,351503,17,54
G01874,11,2000,15820,692,23519,59153,528229,17,54
G01874,12,2000,18146,611,28058,54212,500388,17,54
G01874,1,2001,15460,478,13838,57407,461541,17,54
G01874,2,2001,9901,387,7059,52373,362600,17,54
G01874,3,2001,8434,276,4068,34762,264050,19,54
G01874,4,2001,9214,151,10043,36026,257505,20,54
G01874,5,2001,13444,1210,18244,96808,468445,21,54
G01874,6,2001,12095,2641,28521,56903,432886,21,54
G01874,7,2001,13456,3696,23230,75197,452487,21,54
G01874,8,2001,9843,2867,13734,44454,368378,20,54
G01874,9,2001,12167,2922,13896,48652,407345,20,54
G01874,10,2001,14695,4296,16235,48345,471291,20,54
G01874,11,2001,8914,4334,11663,31913,333680,19,54
G01874,12,2001,10231,5417,17573,45240,354037,19,54
G01874,1,2002,8805,3765,14086,30746,315076,20,54
G01874,2,2002,14029,5032,16564,41355,444035,19,54
G01874,3,2002,17161,5010,19423,51371,491732,20,54
G01874,4,2002,16815,5102,20356,53096,492830,19,54
G01874,5,2002,17226,5035,23407,57268,518479,19,54
G01874,6,2002,14906,4124,22343,46083,462715,19,54
G01874,7,2002,15009,4540,21337,49925,463872,19,54
G01874,8,2002,12366,3911,21310,44327,399397,19,54
G01874,9,2002,11481,5641,32096,42550,383558,18,54
G01874,10,2002,4583,2818,11007,20288,165479,13,54
G01874,11,2002,10487,5515,30992,44458,318448,16,54
G01874,12,2002,11536,5498,33061,63277,360346,17,54
G01880,1,2000,0,56,96758,0,1296,3,51
G01880,2,2000,0,54,71071,0,669,3,51
G01880,3,2000,0,235,149730,0,774,2,51
G01880,4,2000,0,204,157672,0,1024,2,51
G01880,5,2000,0,661,373459,0,1414,3,51
G01880,6,2000,0,1348,759977,0,19819,4,51
G01880,7,2000,0,696,520403,0,46151,4,51
G01880,8,2000,0,877,487886,0,56312,4,51
G01880,9,2000,0,558,348475,0,43897,4,51
G01880,10,2000,0,468,152847,0,19154,4,51
G01880,11,2000,0,718,264793,0,23181,3,51
G01880,12,2000,0,720,267635,0,59450,4,51
G01880,1,2001,0,456,435272,0,96058,4,51
G01880,2,2001,0,443,400359,0,46010,4,51
G01880,3,2001,0,788,443785,0,58268,3,51
G01880,4,2001,0,193,278279,0,52428,3,51
G01880,5,2001,0,209,66813,0,17119,3,51
G01880,6,2001,0,8,0,0,0,1,51
G01880,7,2001,0,149,86044,0,33621,4,51
G01880,8,2001,0,806,99290,0,49272,5,51
G01880,9,2001,0,557,162658,0,65413,5,51
G01880,10,2001,0,582,194944,0,11089,5,51
G01880,11,2001,0,369,147973,0,6156,3,51
G01880,12,2001,0,213,114577,0,8512,3,51
G01880,1,2002,0,192,81879,0,7814,3,51
G01880,2,2002,0,217,91856,0,17989,4,51
G01880,3,2002,0,140,96103,0,26033,4,51
G01880,4,2002,0,62,69720,0,7055,3,51
G01880,5,2002,0,93,70476,0,20586,4,51
G01880,6,2002,0,64,75462,0,29590,4,51
G01880,7,2002,0,66,68704,0,19980,4,51
G01880,8,2002,0,51,33381,0,2850,3,51
G01880,9,2002,0,45,48017,0,25606,3,51
G01880,10,2002,0,55,48694,0,26519,3,51
G01880,11,2002,0,438,144837,0,42626,3,51
G01880,12,2002,0,54,67695,0,28937,3,51
G01898,1,2000,32652,1324,82986,69856,48572,7,35
G01898,2,2000,29352,0,28162,73949,34568,6,35
G01898,3,2000,32340,0,18776,74814,35511,6,35
G01898,4,2000,33732,1443,41068,103871,47151,7,35
G01898,5,2000,34096,4187,133218,112790,46335,7,35
G01898,6,2000,31210,4598,147165,67933,44351,6,35
G01898,7,2000,32198,4031,155978,75858,56639,6,35
G01898,8,2000,29692,2548,145092,69572,75418,6,35
G01898,9,2000,25604,1436,119444,58749,71063,6,35
G01898,10,2000,28355,758,122316,72482,83730,6,35
G01898,11,2000,25868,0,74908,59807,76604,6,35
G01898,12,2000,22817,10773,267362,55614,77496,7,35
G01898,1,2001,23082,12993,320529,52195,90673,8,35
G01898,2,2001,17869,11484,315819,42035,68984,8,35
G01898,3,2001,18169,13166,327201,39240,79617,7,35
G01898,4,2001,15638,12492,297018,33895,64374,7,35
G01898,5,2001,16030,11779,271433,35545,59962,8,35
G01898,6,2001,16043,10864,263844,34914,70760,7,35
G01898,7,2001,24236,10838,247559,51834,40189,9,35
G01898,8,2001,15285,8273,187676,57693,99011,9,35
G01898,9,2001,26497,7115,182865,86209,111205,8,35
G01898,10,2001,20172,4869,126636,72843,145432,8,35
G01898,11,2001,21455,3696,103445,61622,118129,8,35
G01898,12,2001,16809,2896,101553,68765,150624,7,35
G01898,1,2002,22167,3343,124701,94222,110795,8,35
G01898,2,2002,21477,3983,153610,152619,103027,8,35
G01898,3,2002,25864,3847,134417,191283,137936,8,35
G01898,4,2002,22471,2114,113001,166319,113566,9,35
G01898,5,2002,19070,4110,158406,142602,102617,8,35
G01898,6,2002,15072,2267,117369,78652,78870,8,35
G01898,7,2002,10469,1186,20001,2967,57294,6,35
G01898,8,2002,10042,1359,105104,29996,59629,7,35
G01898,9,2002,7185,4200,189088,20457,43795,6,35
G01898,10,2002,10195,4938,293181,20941,46275,7,35
G01898,11,2002,13366,5705,232169,195321,57012,7,35
G01898,12,2002,13435,5221,220801,196744,1,7,35
G01899,1,2000,0,4754,408435,0,69276,2,48
G01899,2,2000,0,3359,321526,0,56865,2,48
G01899,3,2000,0,2011,280991,0,44581,2,48
G01899,4,2000,0,1507,255707,0,22895,2,48
G01899,5,2000,0,4060,345580,0,42,1,48
G01899,6,2000,0,31015,421677,0,140,1,48
G01899,7,2000,0,46992,460807,0,15,1,48
G01899,8,2000,0,66916,414627,0,86,1,48
G01899,9,2000,0,52456,362607,0,16249,1,48
G01899,10,2000,0,31214,299565,0,58654,1,48
G01899,11,2000,0,25828,398887,0,46543,1,48
G01899,12,2000,0,17555,254184,0,38421,1,48
G01899,1,2001,0,1987,30943,0,5493,1,48
G01899,2,2001,0,1218,19626,0,4014,1,48
G01899,3,2001,0,4449,101496,0,55235,1,48
G01899,4,2001,0,2944,42603,0,23002,1,48
G01899,5,2001,0,11225,115791,0,32355,1,48
G01899,6,2001,0,6502,45707,0,32665,1,48
G01899,7,2001,0,5656,41830,0,37792,1,48
G01899,8,2001,0,7400,26058,0,49660,1,48
G01899,9,2001,0,8288,29644,0,66822,1,48
G01899,10,2001,0,9859,33769,0,71119,1,48
G01899,11,2001,0,5651,17498,0,45370,1,48
G01899,12,2001,0,408,930,0,3931,1,48
G01899,1,2002,0,3782,67098,0,74,1,48
G01899,2,2002,0,12008,330961,0,202,1,48
G01899,3,2002,0,9425,422115,0,149,1,48
G01899,4,2002,0,4134,343004,0,503,1,48
G01899,5,2002,0,2200,276978,0,283,1,48
G01899,6,2002,0,2181,227182,0,164,1,48
G01899,7,2002,0,1670,198896,0,122,1,48
G01899,8,2002,0,1473,177339,0,102,1,48
G01899,9,2002,0,1021,127254,0,32,1,48
G01899,10,2002,0,1222,134486,0,1,1,48
G01899,11,2002,0,844,123576,0,35,1,48
G01899,12,2002,0,1148,143481,0,81,1,48
G01901,1,2000,9492,0,0,8133,33147,6,120
G01901,2,2000,7242,0,0,5070,24842,6,120
G01901,3,2000,10156,0,0,7848,32590,6,120
G01901,4,2000,10359,0,0,6654,30803,6,120
G01901,5,2000,9054,0,0,6388,24754,6,120
G01901,6,2000,8720,0,0,5928,28603,6,120
G01901,7,2000,8787,0,0,7850,25205,6,120
G01901,8,2000,17927,0,0,15780,31420,7,120
G01901,9,2000,22861,0,0,20213,31674,6,120
G01901,10,2000,34128,0,52082,37899,38581,7,120
G01901,11,2000,31757,0,66512,37860,37760,7,120
G01901,12,2000,27652,0,70145,32619,41671,7,120
G01901,1,2001,27747,0,38059,32792,45820,7,120
G01901,2,2001,16053,0,16235,20026,36277,7,120
G01901,3,2001,17513,0,50122,24406,47375,7,120
G01901,4,2001,15991,0,17131,18421,52051,7,120
G01901,5,2001,14991,0,2315,19314,50727,7,120
G01901,6,2001,13709,0,0,17374,46169,6,120
G01901,7,2001,15369,0,0,18514,54092,6,120
G01901,8,2001,11650,0,0,15951,39969,6,120
G01901,9,2001,4757,0,0,5893,19369,6,120
G01901,10,2001,13354,0,0,19796,48763,6,120
G01901,11,2001,11383,0,0,23376,43054,6,120
G01901,12,2001,11782,0,0,23358,40765,6,120
G01901,1,2002,11612,0,0,22244,44862,6,120
G01901,2,2002,10330,0,0,20026,42314,6,120
G01901,3,2002,12244,0,0,26531,49080,6,120
G01901,4,2002,11364,0,0,21998,46850,6,120
G01901,5,2002,11917,0,0,22529,46203,6,120
G01901,6,2002,10935,0,0,18193,43264,6,120
G01901,7,2002,10548,0,0,17854,44827,6,120
G01901,8,2002,10206,0,0,15783,47011,6,120
G01901,9,2002,8439,0,0,12918,37115,6,120
G01901,10,2002,7961,0,0,10572,37956,6,120
G01901,11,2002,8721,0,0,18925,46117,6,120
G01901,12,2002,7705,0,0,13990,36572,6,120
G01953,1,2000,0,534,55621,0,4768,1,14
G01953,2,2000,0,760,68925,0,6197,1,14
G01953,3,2000,0,610,46253,0,6657,1,14
G01953,4,2000,0,187,24767,0,5519,1,14
G01953,5,2000,0,0,20755,0,5596,1,14
G01953,6,2000,0,86,16302,0,5757,1,14
G01953,7,2000,0,159,12089,0,5222,1,14
G01953,8,2000,0,116,6250,0,6088,1,14
G01953,9,2000,0,246,36431,0,2996,2,14
G01953,10,2000,0,1051,134702,0,108,1,14
G01953,11,2000,0,1026,123375,0,91,1,14
G01953,12,2000,0,920,111475,0,3740,1,14
G01953,1,2001,0,516,75359,0,5216,1,14
G01953,2,2001,0,246,23888,0,2651,1,14
G01953,3,2001,0,502,61067,0,11814,1,14
G01953,4,2001,0,360,47072,0,14234,1,14
G01953,5,2001,0,305,32179,0,13766,1,14
G01953,7,2001,0,851,125764,0,1774,2,14
G01953,8,2001,0,1033,192844,0,3644,4,14
G01953,9,2001,0,1512,378112,0,535,4,14
G01953,10,2001,0,2554,587815,0,1013,4,14
G01953,11,2001,0,2326,531023,0,4063,4,14
G01953,12,2001,0,2039,446885,0,4730,4,14
G01953,1,2002,0,1682,466990,0,7311,4,14
G01953,2,2002,0,1735,412136,0,6649,4,14
G01953,3,2002,0,1961,442785,0,7634,4,14
G01953,4,2002,0,1987,408790,0,8253,4,14
G01953,5,2002,0,1316,376600,0,9358,4,14
G01953,6,2002,0,1169,330294,0,5976,4,14
G01953,7,2002,0,1048,322753,0,4967,3,14
G01953,8,2002,0,1078,301310,0,7885,4,14
G01953,9,2002,0,834,255706,0,6119,4,14
G01953,10,2002,0,1078,271588,0,5943,4,14
G01953,11,2002,0,1040,268076,0,5149,3,14
G01953,12,2002,0,1320,275132,0,5163,3,14
G01955,1,2000,16876,187,92582,16279,54085,5,51
G01955,2,2000,15558,99,80906,18152,49434,5,51
G01955,3,2000,11676,120,66432,11415,33679,5,51
G01955,4,2000,14335,158,59628,17248,45470,5,51
G01955,5,2000,16053,165,70692,18139,51546,5,51
G01955,6,2000,15583,147,83028,13025,53451,5,51
G01955,7,2000,12758,139,66698,13933,38645,5,51
G01955,8,2000,16557,205,166276,20886,54201,6,51
G01955,9,2000,14887,599,217795,16350,45976,7,51
G01955,10,2000,16599,2046,397729,27258,56363,8,51
G01955,11,2000,16416,1659,343746,45815,53335,8,51
G01955,12,2000,17664,1278,365771,35450,55000,8,51
G01955,1,2001,17849,1024,360797,29961,52866,8,51
G01955,2,2001,15897,720,306180,28131,48369,8,51
G01955,3,2001,15800,2032,325135,18725,55045,8,51
G01955,4,2001,15427,1734,296586,17073,52336,8,51
G01955,5,2001,15741,1623,286716,20543,54034,8,51
G01955,6,2001,9240,1051,222644,9045,29606,8,51
G01955,7,2001,16122,1647,219407,15742,54941,8,51
G01955,8,2001,13925,1418,212350,15398,49153,8,51
G01955,9,2001,15307,1525,193856,18111,52198,7,51
G01955,10,2001,15390,1401,186563,18230,50144,7,51
G01955,11,2001,13948,1269,185607,16594,38854,7,51
G01955,12,2001,15232,1615,177543,18393,42620,7,51
G01955,1,2002,15043,1451,167468,18211,52782,7,51
G01955,2,2002,13202,1339,142549,19408,46761,7,51
G01955,3,2002,14099,1575,138671,17352,48006,7,51
G01955,4,2002,13823,1394,140364,22872,51250,7,51
G01955,5,2002,9827,5439,76867,19899,56008,7,51
G01955,6,2002,12820,2412,96440,27600,52957,7,51
G01955,7,2002,12677,856,71214,20568,43001,7,51
G01955,8,2002,10266,715,21322,9156,33103,7,51
G01955,9,2002,12013,771,48932,15991,55327,7,51
G01955,10,2002,205,14,1051,354,791,7,51
G01955,11,2002,13332,705,19995,8164,39476,7,51
G01955,12,2002,14436,962,41902,14381,52784,7,51
G01958,1,2000,17640,18253,452453,12847,13025,5,44
G01958,2,2000,14890,14972,430676,11388,10545,5,44
G01958,3,2000,15241,13863,421285,12142,12157,5,44
G01958,4,2000,12875,12305,373641,11448,11408,5,44
G01958,5,2000,14963,17105,472380,15490,12410,5,44
G01958,6,2000,46105,25489,773311,34580,10897,7,44
G01958,7,2000,74448,26042,861975,57247,11841,7,44
G01958,8,2000,61095,24840,830936,46839,11423,7,44
G01958,9,2000,56656,21211,768690,38694,10328,7,44
G01958,10,2000,52552,18465,736755,37709,10373,7,44
G01958,11,2000,53813,16521,697875,46135,10448,7,44
G01958,12,2000,60032,15857,716636,58497,11900,7,44
G01958,1,2001,48462,11704,592563,47710,18241,7,44
G01958,2,2001,28565,6709,311302,19993,32086,7,44
G01958,3,2001,28377,7961,218833,16441,22986,7,44
G01958,4,2001,26732,8958,118884,14082,15459,7,44
G01958,5,2001,23618,13175,99936,17009,16397,7,44
G01958,6,2001,22966,13445,77649,15297,17864,7,44
G01958,7,2001,23027,16048,56457,14464,20507,7,44
G01958,8,2001,20509,14823,42061,15848,20773,7,44
G01958,9,2001,18439,14185,31163,12793,20694,7,44
G01958,10,2001,17173,14955,29133,8821,20157,7,44
G01958,11,2001,15266,14029,25197,5950,19410,7,44
G01958,12,2001,14549,14188,17082,5325,18167,7,44
G01958,1,2002,16011,11956,5983,7737,11489,7,44
G01958,2,2002,16810,11168,23665,9816,23377,7,44
G01958,3,2002,18170,7989,11836,11876,17906,7,44
G01958,4,2002,13561,4276,12361,9835,21124,7,44
G01958,5,2002,14734,5776,11329,10098,27192,7,44
G01958,6,2002,13595,7803,11158,10379,27038,7,44
G01958,7,2002,14644,8812,11880,13143,28385,7,44
G01958,8,2002,12744,6710,11115,11514,26381,7,44
G01958,9,2002,12407,6467,10135,7388,22815,7,44
G01958,10,2002,13228,8460,9476,7685,20229,7,44
G01958,11,2002,14094,9131,9338,6868,25200,7,44
G01958,12,2002,20827,7644,9187,8004,24129,7,44
G01959,1,2000,104886,10090,18830,73882,142791,10,48
G01959,2,2000,91763,8983,15000,56261,110167,10,48
G01959,3,2000,100618,8430,16498,60353,124322,10,48
G01959,4,2000,90935,9920,31218,58482,124416,10,48
G01959,5,2000,86626,10405,51452,69172,98556,9,48
G01959,6,2000,83480,10745,43161,64141,90171,9,48
G01959,7,2000,90139,9732,33110,68547,121630,9,48
G01959,8,2000,90787,7689,20592,70988,119687,8,48
G01959,9,2000,86803,7234,20911,66086,112600,8,48
G01959,10,2000,86846,6401,20604,68423,120511,8,48
G01959,11,2000,79218,5851,18554,63638,113277,8,48
G01959,12,2000,80411,4828,16386,68975,114035,8,48
G01959,1,2001,77306,4646,15861,67852,102416,8,48
G01959,2,2001,74662,4658,13321,56127,107300,8,48
G01959,3,2001,89076,5147,14344,64145,118571,8,48
G01959,4,2001,81141,5835,12540,49544,111365,8,48
G01959,5,2001,80055,5972,13304,49753,124882,8,48
G01959,6,2001,72335,4877,11661,49370,115398,8,48
G01959,7,2001,72740,4849,11267,42658,109446,8,48
G01959,8,2001,66431,3893,10823,43175,112563,8,48
G01959,9,2001,59929,3898,9248,40180,118169,8,48
G01959,10,2001,64795,3555,7119,45349,133836,8,48
G01959,11,2001,59840,4179,11392,38390,155240,8,48
G01959,12,2001,50487,3941,11124,32747,136884,8,48
G01959,1,2002,55164,2758,10079,43734,117012,8,48
G01959,2,2002,47080,11448,54946,40471,107122,9,48
G01959,3,2002,56665,9375,33174,36918,127331,10,48
G01959,4,2002,57679,9432,37425,36605,130842,9,48
G01959,5,2002,54544,8436,30936,35887,127205,9,48
G01959,6,2002,46974,6398,16535,28150,128427,9,48
G01959,7,2002,52517,3439,8071,36265,139179,9,48
G01959,8,2002,47941,1084,4806,33805,145089,7,48
G01959,9,2002,45121,1264,5261,30577,145510,7,48
G01959,10,2002,38655,1244,3322,27281,99897,7,48
G01959,11,2002,45247,1545,4456,33957,121441,6,48
G01959,12,2002,39239,1542,4582,31111,133703,6,48
G01960,1,2000,0,16763,805145,0,40782,4,35
G01960,2,2000,0,10933,527644,0,89028,5,35
G01960,3,2000,0,11878,605586,0,45296,5,35
G01960,4,2000,0,6490,466844,0,7758,4,35
G01960,5,2000,0,8250,490276,0,9503,3,35
G01960,6,2000,0,6781,450085,0,17714,4,35
G01960,7,2000,0,6305,395860,0,21838,4,35
G01960,8,2000,0,1586,325363,0,1608,3,35
G01960,9,2000,0,4718,349816,0,1633,3,35
G01960,10,2000,0,7410,407776,0,1936,3,35
G01960,11,2000,0,9163,375269,0,1713,3,35
G01960,12,2000,0,5999,324282,0,1460,3,35
G01960,1,2001,0,4116,223991,0,1040,3,35
G01960,2,2001,0,5607,263307,0,871,3,35
G01960,3,2001,0,6076,290941,0,1006,3,35
G01960,4,2001,0,2717,196478,0,740,3,35
G01960,5,2001,0,3586,247525,0,857,3,35
G01960,6,2001,0,4900,297774,0,875,4,35
G01960,7,2001,0,3992,222295,0,805,4,35
G01960,8,2001,0,4981,216758,0,770,5,35
G01960,9,2001,0,7758,479218,0,3665,6,35
G01960,10,2001,0,10066,555141,0,2160,7,35
G01960,11,2001,0,11135,502335,0,2882,7,35
G01960,12,2001,0,10659,550798,0,5097,7,35
G01960,1,2002,0,9960,535256,0,5781,7,35
G01960,2,2002,0,16162,666867,0,3650,5,35
G01960,3,2002,0,14131,611922,0,5559,5,35
G01960,4,2002,0,14124,613751,0,5139,5,35
G01960,5,2002,0,12681,582402,0,5912,5,35
G01960,6,2002,0,17107,712802,0,5462,6,35
G01960,7,2002,0,22206,966366,0,6991,6,35
G01960,8,2002,0,17285,896646,0,6616,6,35
G01960,9,2002,0,13829,760653,0,1212,6,35
G01960,10,2002,0,14247,795737,0,8040,6,35
G01960,11,2002,0,13663,785255,0,8330,6,35
G01960,12,2002,0,12612,746270,0,6483,6,35
G01963,1,2000,8623,0,33295,13681,20827,4,10
G01963,2,2000,8877,0,30464,11319,20267,4,10
G01963,3,2000,8843,0,30862,10887,20356,4,10
G01963,4,2000,8509,0,28626,12656,20989,4,10
G01963,5,2000,8217,0,25807,12753,19373,4,10
G01963,6,2000,8333,0,22953,15018,20896,3,10
G01963,7,2000,8886,0,25474,14149,22348,3,10
G01963,8,2000,7982,0,23943,12033,18928,3,10
G01963,9,2000,7342,0,21930,10068,16891,3,10
G01963,10,2000,8428,0,24372,13280,21111,3,10
G01963,11,2000,7551,0,22748,12382,21064,3,10
G01963,12,2000,7254,0,12599,12340,19802,3,10
G01963,1,2001,7147,0,13475,10558,19587,3,10
G01963,2,2001,7007,0,4676,10114,19345,3,10
G01963,3,2001,7501,0,28,13121,20735,3,10
G01963,4,2001,4473,0,3418,8784,10192,3,10
G01963,5,2001,7436,0,2940,11227,20801,3,10
G01963,6,2001,156,0,75,1,900,3,10
G01963,7,2001,7416,0,2848,8548,16652,3,10
G01963,8,2001,6910,0,2425,7069,18066,3,10
G01963,9,2001,8058,0,1584,6873,21860,3,10
G01963,10,2001,6750,0,1590,7539,17666,3,10
G01963,11,2001,8834,0,1328,12078,21463,3,10
G01963,12,2001,6837,0,897,10956,18578,3,10
G01963,1,2002,6140,0,875,9110,14205,3,10
G01963,2,2002,5989,0,1101,8895,15934,3,10
G01963,3,2002,7196,0,909,12641,20012,3,10
G01963,4,2002,4844,0,1349,1615,13302,2,10
G01963,5,2002,5020,0,1175,2447,11034,2,10
G01963,6,2002,4582,0,1238,1612,11529,2,10
G01963,7,2002,4712,0,1148,4819,11168,2,10
G01963,8,2002,4641,0,988,3912,13930,2,10
G01963,9,2002,3490,0,780,3227,0,2,10
G01963,10,2002,4185,0,1077,1533,13062,2,10
G01963,11,2002,4018,0,833,900,10807,2,10
G01963,12,2002,4314,0,782,2050,12284,2,10
G01966,1,2000,39543,0,0,38375,81503,17,91
G01966,2,2000,31996,0,0,26074,68780,17,91
G01966,3,2000,41825,0,0,42901,98774,17,91
G01966,4,2000,39254,0,0,41470,87004,17,91
G01966,5,2000,33910,0,0,30921,76989,17,91
G01966,6,2000,30245,0,0,32052,87611,17,91
G01966,7,2000,35021,0,0,40386,81364,17,91
G01966,8,2000,35618,0,0,38275,84266,17,91
G01966,9,2000,28356,0,0,28407,65497,17,91
G01966,10,2000,34936,0,0,43423,83986,17,91
G01966,11,2000,32739,0,0,42296,75969,17,91
G01966,12,2000,36938,0,0,54796,85945,17,91
G01966,1,2001,32313,0,0,48087,82854,17,91
G01966,2,2001,22119,0,0,19907,56987,16,91
G01966,3,2001,29334,0,0,28879,72390,17,91
G01966,4,2001,31146,0,0,31837,72053,17,91
G01966,5,2001,29757,0,0,33206,78446,17,91
G01966,6,2001,26262,0,0,31171,67660,17,91
G01966,7,2001,28678,0,0,32239,71332,16,91
G01966,8,2001,20837,0,0,19556,60787,14,91
G01966,9,2001,9267,0,0,8913,28516,14,91
G01966,10,2001,25549,0,0,25841,66874,14,91
G01966,11,2001,26026,0,0,25898,59447,14,91
G01966,12,2001,28484,0,0,23850,63952,14,91
G01966,1,2002,28302,0,0,24904,74513,15,91
G01966,2,2002,21340,0,0,16913,60096,15,91
G01966,3,2002,25023,0,0,22501,72511,15,91
G01966,4,2002,24782,0,0,19680,67442,15,91
G01966,5,2002,27457,0,0,21364,66767,16,91
G01966,6,2002,25194,0,0,19776,64451,17,91
G01966,7,2002,26558,0,0,19860,64839,17,91
G01966,8,2002,30043,0,0,21521,76214,17,91
G01966,9,2002,24828,0,0,23396,64587,17,91
G01966,10,2002,23013,0,0,21426,64738,16,91
G01966,11,2002,27174,0,0,24161,72608,16,91
G01966,12,2002,26903,0,0,24555,70918,17,91
G01967,1,2000,16109,0,0,137099,24053,11,92
G01967,2,2000,12895,0,0,81419,20504,11,92
G01967,3,2000,16728,0,0,112332,28818,11,92
G01967,4,2000,14899,0,0,112150,25510,11,92
G01967,5,2000,16231,0,0,95184,21193,12,92
G01967,6,2000,21033,0,0,94180,31490,12,92
G01967,7,2000,19077,0,0,94920,34635,12,92
G01967,8,2000,20257,0,0,94781,27791,12,92
G01967,9,2000,14647,0,0,81484,20695,12,92
G01967,10,2000,19207,0,0,124037,30617,13,92
G01967,11,2000,26260,0,0,192407,31287,14,92
G01967,12,2000,33439,0,0,241846,39066,14,92
G01967,1,2001,35973,0,0,188129,39145,14,92
G01967,2,2001,31825,0,0,126060,37265,14,92
G01967,3,2001,33112,0,0,116008,48407,14,92
G01967,4,2001,32005,0,0,94515,46598,15,92
G01967,5,2001,32492,0,0,97752,51450,15,92
G01967,6,2001,29913,0,0,90596,48229,15,92
G01967,7,2001,30805,0,0,91720,50776,15,92
G01967,8,2001,27043,0,0,78383,39574,15,92
G01967,9,2001,11921,0,0,37643,19951,15,92
G01967,10,2001,30293,0,0,90933,55154,15,92
G01967,11,2001,28259,0,0,92912,50719,15,92
G01967,12,2001,30256,0,0,97105,52503,15,92
G01967,1,2002,29246,0,0,92113,55147,14,92
G01967,2,2002,23002,0,0,80809,44666,14,92
G01967,3,2002,25534,0,0,78769,47400,14,92
G01967,4,2002,22533,0,0,76147,43915,13,92
G01967,5,2002,21897,0,0,76588,47393,13,92
G01967,6,2002,19144,0,0,67996,45305,14,92
G01967,7,2002,19657,0,0,68576,46547,13,92
G01967,8,2002,19115,0,0,64686,52736,13,92
G01967,9,2002,16647,0,0,58327,40234,14,92
G01967,10,2002,15798,0,0,56984,37485,14,92
G01967,11,2002,21489,0,0,62627,52847,13,92
G01967,12,2002,20237,0,0,61680,51680,14,92
G01971,1,2000,0,22,5615,0,70,1,17
G01971,2,2000,0,38,6606,0,93,1,17
G01971,3,2000,0,30,7902,0,71,1,17
G01971,4,2000,0,11,6213,0,67,1,17
G01971,5,2000,0,0,7187,0,0,1,17
G01971,6,2000,0,0,7157,0,0,1,17
G01971,7,2000,0,1,8023,0,0,1,17
G01971,8,2000,0,0,7430,0,0,1,17
G01971,9,2000,0,0,7754,0,0,1,17
G01971,10,2000,0,0,7703,0,0,1,17
G01971,11,2000,0,0,5376,0,0,1,17
G01971,12,2000,0,0,5837,0,0,1,17
G01971,1,2001,0,0,6035,0,0,1,17
G01971,2,2001,0,0,5119,0,0,1,17
G01971,3,2001,0,0,5992,0,0,1,17
G01971,4,2001,0,0,4787,0,0,1,17
G01971,5,2001,0,0,1687,0,0,1,17
G01971,6,2001,0,0,2169,0,0,1,17
