Field Name,Lease Number,Completion Name,API Well Number,Reservoir Name,Test Date,Shut-In Time,Temp,SI Pressure,BH MD (feet),True Vertical Depth (feet),BH Pressure,Remark
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,12097,11878,9858,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8529,1031,1103,8662,KB elevation 103'
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8543,13851,12620,10204,KB elevation 103'
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3547,7001,7032,6784,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8529,10031,10100,9774,KB elevation 103'
HI116,G06156, B001,427084042400,ROB L-3 FB B,9/1/2002,12,242,6568,4044,4088,7017,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3166,4039,4081,3496,KB elevation 97'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,7039,7081,3742,KB elevation 97'
HI116,G06156, B002,427084049200,RL3/RL5,11/22/2004,24,244,5030,1000,1032,5135,BHP test date reported as 11/22/04 but completion date is 11/23/04.
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3166,2039,2081,3341,KB elevation 97'
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8529,4031,4102,9059,KB elevation 103'
HI116,G06156, B002,427084049200,RL3/RL5,11/22/2004,24,244,5030,9993,10022,7967,BHP test date reported as 11/22/04 but completion date is 11/23/04.
HI116,G06156, B002,427084049200,RL3/RL5,11/22/2004,24,244,5030,8999,9030,7535,BHP test date reported as 11/22/04 but completion date is 11/23/04.
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3547,4001,4032,5399,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,11097,11066,9486,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,1097,1152,5237,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8529,12031,11672,9963,KB elevation 103'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,3039,3081,3435,KB elevation 97'
HI116,G06156, B002,427084049200,RL3/RL5,11/22/2004,24,244,5030,32,64,5030,BHP test date reported as 11/22/04 but completion date is 11/23/04.
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,9097,9152,8663,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,8097,8152,8240,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8543,13865,12627,10207,KB elevation 103'
HI116,G06156, B001,427084042400,ROB L-3 FB B,9/1/2002,12,242,6568,9434,9477,7587,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,10039,10074,3937,KB elevation 97'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,1039,1081,3260,KB elevation 97'
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3541,9501,9532,7933,
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3541,7001,7032,6770,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8543,9031,9102,9788,KB elevation 103'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,6039,6081,3668,KB elevation 97'
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3547,32,64,3547,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,3/20/2002,24,300,3000,3097,3152,6124,
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3166,3039,3081,3422,KB elevation 97'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3166,8039,8081,3804,KB elevation 97'
HI116,G06156, B002,427084049200,RL3/RL5,11/22/2004,24,244,5030,9782,9812,7875,BHP test date reported as 11/22/04 but completion date is 11/23/04.
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3547,6001,6032,6317,
HI116,G06156, B001,427084042400,ROB L-3 FB B,9/1/2002,12,242,6568,9704,9747,7618,
HI116,G06156, B002,427084049200,UPPER LC,6/9/2002,24,286,8529,3031,3102,8927,KB elevation 103'
HI116,G06156,  004,427084052000,LT STRINGER 1/2,7/26/2002,72,300,3175,4039,4081,3509,KB elevation 97'
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3547,9001,9032,7709,
HI116,G06156, B002,427084049200,ROB L-2,1/19/2005,24,245,3541,32,64,3541,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,67,129,8831,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,12500,11719,10748,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,15040,13957,13375,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,6000,6030,9445,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,10000,9964,10493,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,8033,7931,9862,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,8500,8535,8771,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,8000,8035,8710,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,10033,9919,10105,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,3040,3107,6330,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,10533,10415,10166,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,9000,9029,10360,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,3000,3031,9483,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,13402,12292,10882,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,2000,2035,7957,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,9000,9031,8829,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,35,70,7685,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,13300,12227,10857,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,6040,6107,8330,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,3000,3035,8086,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,5033,5094,9507,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,10035,9981,8409,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,6035,6070,7965,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,3033,3095,9245,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,8000,8030,9706,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,1500,1531,9253,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,7033,6992,9746,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,10000,9951,8939,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,4033,4094,9377,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,1000,1035,7823,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,2035,2070,7495,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,11733,11608,10309,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,8035,8070,8196,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,6033,6073,9631,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,31,62,9023,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,4000,4035,8214,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,4000,4031,9635,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,10500,10368,8989,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,6000,6035,8466,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,9500,9513,8887,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,12101,11644,9531,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,4000,4030,9178,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,4035,4070,7733,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,12040,11618,12010,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,1033,1095,8977,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,5000,5031,9785,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,240,307,4870,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,11300,11330,10122,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,11000,10779,9163,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,9040,9102,10185,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,5000,5035,8341,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,300,335,7691,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,6000,6031,9933,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,11690,11318,8556,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,7000,7031,10078,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,2000,2030,8902,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,8000,8031,10219,
HI129,G01848,  019,427104016000,Rob M,7/26/2005,36,268,7240,35,70,7248,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,30,60,8606,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,12000,11394,10702,
HI129,G01848,  018,427104015400,LOWER ROB L,12/3/2003,18,263,8603,10000,10030,9961,
HI129,G01848,  020,427104016401,Basal Rob M,10/7/2005,12,285,9023,11000,10765,10612,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,2033,2095,9112,
HI129,G01848,  017,427104015302,MARG A SAND,1/17/2004,24,336,523,16842,15377,14256,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,11500,11171,9336,
HI129,G01848,  016,427104015201,11600 SAND,7/6/2003,24,271,8784,9033,8920,9983,
HI129,G01848,  019,427104016000,ROB M-2,1/2/2005,25,274,7685,7000,7035,8589,
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,8036,7932,3611,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,7536,7520,3580,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,8436,8237,3632,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,6000,5151,3317,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,1000,1030,3049,
HI131,G14883, A001,427104013100,CRIS I SAND,10/26/2001,-,999,99999,,,,Waiver approved per Steve Walsh.
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,0,36,2983,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,5000,4381,3289,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,7000,5925,3376,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,4000,3614,3219,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,8500,7102,3451,
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,7036,7076,3545,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,8000,6710,3438,
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,6036,6095,3479,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,95,154,3032,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,8578,8344,3639,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,9250,7691,3482,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,2000,1985,3114,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,9000,7495,3477,
HI131,G14863,  001,427084048000,7750' SAND,4/30/2000,8,206,2983,3000,2843,3175,
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,2036,2095,3187,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI131,G14883, A001,427104013100,8600' SAND,9/4/2000,12,128,3021,4036,4095,3335,Prime reports BHP survey date as 9/3/00 but well completion date is 9/4/00.
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16844,16882,15657,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16860,16898,15659,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,8064,8113,7262,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17085,17122,15744,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16883,16921,15663,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16908,16946,15665,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,6064,6114,6369,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17555,17591,13356,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,2064,2121,4559,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16877,16915,15662,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17070,17107,15726,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,9464,9509,7883,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16944,16981,15670,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16863,16901,15660,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,4064,4121,5466,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16937,16974,15669,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17103,17140,15747,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16935,16972,15670,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16915,16953,15666,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16849,16887,15658,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16916,16954,15666,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16843,16881,15657,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16887,16925,15663,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,10259,10241,8209,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,9064,9113,7708,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16918,16956,15666,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17120,17157,15750,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17152,17189,15770,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16911,16949,15666,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16854,16892,15659,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,17220,17257,15801,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16890,16928,15663,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16874,16912,15661,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,9864,9889,8051,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16868,16906,15660,
HI133,G18936, B001,427084056900,CRIS R SAND,4/11/2003,-,337,15657,16847,16885,15658,
HI133,G18938, A002,427084048900,ROB(L)-1C,11/11/2005,24,250,6500,32,89,3594,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,5052,3915,482,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,14052,8698,980,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,7052,4945,491,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,8052,5528,497,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,2052,2054,467,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,9052,6026,502,
HI154,G02357,JA002D,427084054201,N RRB,9/29/2001,24,212,4452,12742,10000,5997,KB to THF= 70'
HI154,G02357,JA002D,427084054201,N RRB,9/29/2001,24,212,4452,0,70,4452,KB to THF= 70'
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,15352,9407,1285,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,16252,9906,1501,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,1052,1104,459,
HI154,G02357,JA002,427084054201,P RRB,9/29/2001,24,216,5094,12742,10000,6476,KB to THF= 70'.
HI154,G02357,JA002,427084054201,P RRB,9/29/2001,24,216,5094,0,70,5094,KB to THF= 70'.
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,6052,4425,487,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,15952,9741,1429,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,12052,7622,524,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,52,104,422,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,16552,10065,1570,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,11052,7084,512,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,15652,9575,1358,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,10052,6525,507,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,13052,8155,743,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,4052,3341,476,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,3052,2801,473,
HI154,G15778, B002,427084050402,N SAND UPPER,1/31/2005,24,228,407,15052,9236,1211,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,0,60,3026,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,9421,8453,2775,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,7000,6193,3469,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,3000,2865,1633,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,6000,5658,1986,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,4056,4035,2216,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,8000,7325,2451,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,10969,8995,2657,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,2056,2043,2125,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,4000,4021,3309,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,7056,6565,2326,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,56,44,2028,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,0,35,1476,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,1000,1033,1355,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,5000,4810,3366,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,10806,8892,2612,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,5056,5026,2260,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,4000,3763,1676,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,3056,3040,2171,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,2000,1989,1588,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,2000,2060,3172,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,6056,5925,2299,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,9510,7987,3609,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,8000,6912,3524,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,1000,1060,3101,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,1056,1044,2079,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,6000,5504,3417,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,9000,8124,2678,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,8056,7180,2352,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,9000,7631,3578,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,10056,8429,2421,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,5000,4709,1746,
HI160,G06158, A001,427084021001,Rob (L)-1,11/29/2005,6,229,2028,9056,7802,2378,
HI160, 00744,  010B,427084027201,A/B M13 R10,3/8/2000,8,221,1476,7000,6517,2222,
HI160, 00744,JA001,427084041300,A/B M13 R24,5/8/2000,18,218,3026,3000,3060,3242,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,2000,2011,3662,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,4000,4011,3829,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,8000,8005,4141,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,5937,5947,3021,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,8500,8478,4178,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,0,10,2653,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,7993,7998,3134,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,9000,8921,4216,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,63,74,3492,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,9130,9033,4226,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,8472,8452,3162,
HI166,G06200, A001B,427104003001,9100 A SAND,3/6/2001,50,222,3492,6000,6011,3990,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,3937,3947,2903,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,1937,1947,2779,
HI166,G06200, A001C,427104003001,8600,9/8/2003,72,219,2653,8666,8627,3171,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,6039,6077,9651,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,39,78,8857,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,10039,10077,10120,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,12089,12127,10329,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,4039,4077,9401,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,2039,2077,9135,
HI169,G14161,  001,427084047200,Rob L-4,9/6/2005,7,285,8857,8039,8077,9892,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,5756,4863,7101,THF not available.
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,8208,8263,8802,
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,4208,4263,8363,
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,1278,1334,4705,
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,12208,11929,9216,
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,4278,4334,5319,
HI170,G25561, B001,427084058600,ROB L-2 SAND,3/17/2005,-,999,10682,12537,11643,10682,BHP WAIVER APPRVD. IN LTR DATED 6/9/2005 PER LOC VAN THAN
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,9278,9223,6524,
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,5208,5263,8473,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,12756,11730,7786,THF not available.
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,106,-787,6439,THF not available.
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,3278,3334,4920,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,3756,2863,6872,THF not available.
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,13278,12855,7776,
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,7278,7334,6305,
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,12278,11918,7385,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,7756,6862,7324,THF not available.
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,58,116,7836,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,6756,5862,7214,THF not available.
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,1756,863,6634,THF not available.
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,2208,2263,8124,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,4756,3863,6988,THF not available.
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,6208,6263,8589,
HI170,G25561, A003,427084059400,LOWER RM-6A SAND,6/4/2005,24,280,4571,2278,2334,4809,
HI170,G25561, A002,427084059101,RM-4 SAND,6/5/2005,24,300,7836,10208,10177,9016,
HI170,G25561, A001,427084058301,RM-6A SAND,6/3/2005,24,290,6439,2756,1863,6750,THF not available.
